Date	Time	Location	Description
OCC:1249	04-12-11	100 Culbreth Rd NO PI	TRAFFIC ACCIDENT
04-12-2011	1945	1210 Lee Street	ASSIST CITIZEN
OCC:1718	04-12-11	Kerchof Hall	MEDICAL ASSIST
04-13-11	1419	AFC Parking Lot	SUSPICIOUS CIRCUMSTANCE
04-13-2011	2130	1015 Massie Road	ASSIST CITIZEN
04-14-11	1000	Mechanical Engineering	ASSIST CITIZEN
04-14-2011	1210	1224 JPA	ASSIST CITIZEN
04-14-2011	1212	1224 JPA	SUSPICIOUS CIRCUMSTANCE
04-14-2011	1426	UVA Police Department	PROPERTY FOUND
04-14-2011	2130	1215 Lee Street	DIP
04-14-2011	2130	464 Lambeth Commons	TRESPASSING
04-15-11	0045	Gilmer Hall	VANDALISM
04-15-2011	0705	West Range	BREAKING AND ENTERING
04-15-2011	1200	New Cabell Hall	ASSIST CITIZEN
04-15-2011	1331	Vaughn Drive	FIRE
04-15-2011	1400	189 Culbreth Road	VANDALISM
04-15-2011	1530	UVA Hospital	LARCENY
04-15-2011	1921	Carruthers Hall	ASSIST AGENCY
04-15-2011	1844	1101 Millmont Street NO PI	ACCIDENT
04-15-2011	1925	Monroe Hall	LARCENY
04-16-11	0439	Massie Road	DUI
04-16-2011	0637	Woody Dorm	ASSIST CITIZEN
04-16-2011	0944	Gilmer Hall Greenhouse	VANDALISM
04-16-2011	1715	Bavaro Hall	PROPERTY DAMAGE
04-16-2011	1850	West Lawn	PROPERTY DAMAGE
04-16-2011	2200	Zehmer Hall Annex	PROPERTY DAMAGE
04-16-2011	2359	1210 Lee Street	PROPERTY DAMAGE
04-17-11	0200	Hereford Dr.	TRAFFIC ACCIDENT
04-17-11	0138	Fitzhugh Dorm	ASSIST CITIZEN
04-17-11	0320	Ruffner Hall	ASSIST CITIZEN
04-17-11	0800	900 Emmet Street	DUI
04-17-11	1540	Faulkner Dorm Pavilion	MOTOR VEHICLE THEFT
04-17-11	1609	Faulkner Dorm Pavilion	MOTOR VEHICLE THEFT
04-17-11	1625	Faulkner Dorm Pavilion	MOTOR VEHICLE THEFT
04-18-11	1253	Runk Dining Hall	PROPERTY LOST
04-18-11	1500	Heating Plant coal facility	VANDALISM
04-18-11	1809	Hospital West Complex	LARCENY
04-18-11	2132	Aquatic Fitness Center	LARCENY
04-18-11	2130	Aquatic Fitness Center	LARCENY
04-19-11	1125	Primary Care Center	SIMPLE ASSAULT
04-19-11	1610	McCormick Road Construction Site	ASSAULT / INTIMIDATION
04-19-11	1835	918 Emmet Street	SUSPICIOUS CIRCUMSTANCES
04-19-11	1640	Primary Care Center	FAMILY OFFENSE
04-19-11	1905	Lambeth Field Parking Lot	LARCENY
04-20-11	0902	McCormick Road NO PI	ACCIDENT
04-20-11	1949	Davenport Field	ASSIST CITIZEN
04-20-11	2335	Alderman Library	PROPERTY LOST
04-21-11	0800	Norris Dorm	LARCENY
04-21-11	1028	Aquatic Fitness Center	LARCENY
04-21-11	1845	Tucker House	TRESPASS
04-21-11	2037	1210 Lee Street NO PI	HIT AND RUN
04-22-11	0120	Clemons Library	TRESPASS
04-22-11	1540	Darden Business School	VANDALISM
04-23-11	1030	Primary Care Annex	SUSPICIOUS CIRCUMSTANCES
04-23-11	1600	UVA Hospital	LARCENY
04-23-11	2155	Hereford Drive	TRESPASS
04-24-11	0117	x	x
04-24-11	1630	300 Massie Road NO P.I.	HIT & RUN
04-24-11	2148	Mimosa Court	FIRE
04-25-11	0622	Gwathmey House	UNLAWFUL ENTRY
04-25-11	1055	Wilsdorf Hall	BREAKING & ENTERING
04-25-11	2359	W. Main Street	D.I.P.
04-26-11	1250	Wilsdorf Hall	LARCENY
04-27-11	0340	Madison House	SUSPICIOUS CIRCUMSTANCES
04-27-11	1220	Private Clinics Wing	LARCENY
04-27-11	1150	McCormick Road NO P.I.	TRAFFIC ACCIDENT
04-27-11	1400	Peabody Hall	FOUND PROPERTY
04-27-11	2350	Whitehead Road NO P.I.	TRAFFIC ACCIDENT
04-27-11	1911	UVA Hospital	LARCENY
04-27-11	1940	1540 Jefferson Park Avenue	BURGLARY
04-27-11	2230	A10 Parking Lot	SUSPICIOUS CIRCUMSTANCES
04-28-11	0925	McCue Center	SUSPICIOUS CIRCUMSTANCES
04-28-11	1305	1215 Lee Street	BREAKING AND ENTERING
04-28-11	2356	UVA Hospital	BREAKING AND ENTERING
04-28-11	1830	Tuttle Dorm	LOST PROPERTY
04-28-11	2355	UVA ER	USE OF FORCE
04-28-11	2159	Carr’s Hill Field	LARCENY
04-29-11	0010	382 McCormick Rd	ASSIST
04-28-11	2344	Carruthers Hall	DRUG VIOLATIONS
04-29-11	0430	Clemons Library	LARCENY THEFT FROM BUILDING
04-29-11	1024	West Complex	VANDALISM
04-29-11	1120	Newcomb Hall Dining Room	ASSIST CITIZEN MEDICAL
04-29-11	1620	McCormick Road	LOST PROPERTY
04-29-11	1637	Emmet Street South	PROPERTY DAMAGE
04-29-11	1740	McCormick Road	LARCENY
04-29-11	2035	14th Street N.W.	ASSIST AGENCY WARRANT SERVICE
04-29-11	2227	Beta Bridge	ASSIST CITIZEN MEDICAL
04-29-11	2335	BICE House	LARCENY THEFT FROM BUILDING
04-30-11	0130	Lambeth Apartments	VANDALISM
04-30-11	0315	505 Edgemont Road	FIRES NOT ARSON
04-30-11	0321	Venable House	ASSIST CITIZEN MEDICAL
04-30-11	0515	Campbell Hall	PROPERTY
04-30-11	1049	Ribble House	VANDALISM
04-30-11	1520	Fox Field	DRUNK IN PUBLIC
04-30-11	1615	Fox Field	DRUNK IN PUBLIC
05-01-11	0040	Alderman Road	TRAFFIC ACCIDENT
05-02-11	1200	Hill Dining Facility	DISORDERLY CONDUCT
05-02-11	1150	Colonnade Alley	ACCIDENT
05-02-11	1530	1215 Lee Street Expansion Building	B&E
05-02-11	1519	1 Parking Lot NO PI	HIT AND RUN
04-02-11	2330	Nameless Field	LARCENY
05-03-11	1552	UVA Hospital Vivarium	ANNOYING PHONE CALLS
05-03-11	1453	Roosevelt Brown Blvd	TRAFFIC ACCIDENT
05-04-11	0445	13th St. & Wertland Ave	DIP
05-04-11	0115	Aquatics Fitness Center	LARCENY
05-04-11	0855	Faulkner Dorm	LOST PROPERTY
05-04-11	1252	Brown College	SUSPICIOUS CIRCUMSTANCE
05-04-11	1957	Fitzhugh Dorm	LARCENY
05-05-11	0335	UVA Hospital ER	ASSIST AGENCY WARRANT SERVICE
05-05-11	0730	Peabody Hall	ASSAULT BY INTIMIDATION
05-05-11	1000	Lee Street	SIMPLE ASSAULT
05-05-11	1215	Lefevre Dorm Sidewalk	FOUND PROPERTY
05-05-11	1630	Aquatic Fitness Center	THEFT FROM MOTOR VEHICLE
05-05-11	1915	Nau Hall	LOST PROPERTY
05-05-11	1845	Robertson Hall	SUSPICIOUS PERSON
05-05-11	2219	450 Whitehead Road	TRESPASS
05-05-11	2345	1215 Lee Street UVA ER Department	DIP
05-06-11	0700	East Lawn	Suspicious Circumstances
05-06-11	0700	600 Massie Road NO P. I.	TRAFFIC ACCIDENT
05-06-11	1530	The Miller Center	DAMAGED PROPERTY
05-06-11	1213	1220 Lee Street NO P. I.	TRAFFIC ACCIDENT
05-06-11	1546	New Cabell Hall	SUSPICIOUS CIRCUMSTANCES
05-06-11	1435	Astronomy Building Library	BURGLARY
05-06-11	1920	UVA Hospital	LARCENY
05-06-11	2211	Pavilion 4	ASSIST CITIZEN MEDICAL
05-07-11	1800	Faculty Lounge	LARCENY
05-08-11	0430	1427 University Avenue	MEDICAL ASSIST
05-08-11	0646	Cauthen House	MEDICAL ASSIST
05-09-11	1500	Hancock Drive NO PI	ACCIDENT
05-09-11	1756	Aquatics Fitness Center	MEDICAL ASSIST
05-09-11	1802	295 Massie Rd NO PI	HIT AND RUN
05-10-11	0110	208 Dabney Dorm	MEDICAL ASSIST
05-10-11	1036	UVA ER Hospital	FOUND PROPERTY
05-10-11	1700	Alderman Library	LARCENY FROM BUILDING
05-10-11	2030	Brooks Hall	DRUG VIOLATION
05-10-11	1807	1400 University Ave.	ASSIST AGENCY
05-10-11	2230	1400 University Ave	TRESPASS
05-11-11	0145	X	DIP
05-11-11	0400	X	TRESPASS
05-11-11	0400	X	VANDALISM
05-11-11	0420	X	ASSIST CITIZEN
05-11-11	0747	X	SUSPICIOUS CIRCUMSTANCE
05-11-11	1331	X	Vandalism
05-12-11	0600	1070 Seminole Trail	DUI
05-12-11	1000	1015 Massie Road The Park	VANDALISM
05-12-11	1504	Wilsdorf Hall Cafe	LOST PROPERTY
05-12-11	2000	Stadium Rd / Mimosa Dr.	ASSIST CITIZEN MEDICAL
05-13-11	0230	1600 University Avenue	ASSIST CITIZEN
05-13-11	0445	Mary Munford Dorm	TRESPASSING
05-13-11	1045	Culbreth Theater South Parking Lot	VANDALISM
05-13-11	1855	HSC East Garage	SUSPICIOUS CIRCUMSTANCES
05-14-11	0040	Spanish House	PROPERTY DAMAGE
05-14-11	0140	479 Copeley Road	DIP
05-14-11	0505	Hereford College	FOUND PROPERTY
08-14-11	0845	UVA Police Department	FOUND PROPERTY
05-15-11	0102	1215 Lee Street	WEAPONS LAW VIOLATION
05-15-11	0710	UVA Emergency Room	ASSIST AGENCY OTHER
05-15-11	0953	University Avenue	TRESPASSING
05-15-11	1145	UVA Hospital 6 Central	LARCENY
08-15-11	2312	Clemons Library	FOUND PROPERTY
05-16-11	0500	McCormick Road Residence	SUSPICIOUS CIRCUMSTANCES
05-16-11	1014	Copeley Housing Parking Lot	HIT AND RUN
05-16-11	1137	Lambeth Field Parking Lot	PROPERTY DAMAGE
05-16-11	1940	Culbreth Theatres	FOUND PROPERTY
05-16-11	2015	1215 Lee Street	ASSIST AGENCY
05-17-11	0230	100 14th Street NW	DRUNK IN PUBLIC
05-17-11	2020	1215 Lee Street	WEAPONS LAW VIOLATION
05-17-11	1740	Jordan Hall 2nd Floor	PROPERTY DAMAGE
05-18-11	1054	South Garage Storage Cage	B& E
05-18-11	1438	Rugby and Culbreth	Larceny
05-18-11	1502	Cage Parking Lot NO PI	TRAFFIC ACCIDENT
05-18-11	1830	McKim Hall	SUSPICIOUS CIRCUMSTANCES
05-18-11	1653	1221 Lee Street	LARCENY
05-18-11	2315	Medical Center	SUSPICIOUS CIRCUMSTANCES
05-19-11	0108	East Garage, Level E	SUSPICIOUS CIRCUMSTANCES
05-19-11	2030	Rogers Dorm	BREAKING AND ENTERING
05-20-11	1616	11th Street Garage	TRAFFIC ACCIDENT
05-20-11	1700	UVA Hospital	SIMPLE ASSAULT
05-21-11	1520	Poe Alley Parking Lot	LARCENY
05-21-11	2020	UVA Hospital Emergency Dept	ASSIST AGENCY
05-22-11	0431	Scott Stadium	TRESPASS
05-22-11	1900	The Lawn	LOST PROPERTY
05-22-11	2041	400 S. Emmet Street UVA Bookstore	TRESPASS
05-22-11	2217	2304 Ivy Road	FOUND PROPERTY
05-22-11	2315	JPA / Lane Road	ASSIST CITIZEN
05-23-11	0520	307 Ridge Street	DUI
05-23-11	1042	1210 Lee Street NO P.I.	TRAFFIC ACCIDENT
05-24-11	0045	Claude Moore Health Science Library	TRESPASSING
05-24-11	1115	The Lawn	FOUND PROPERTY
05-24-11	1211	UVA Hospital ER	NARCOTICS VIOLATION
05-24-11	1630	East Lawn	LARCENY
05-23-2011	1523	11th Street Parking Garage NO P.I.	HIT & RUN
05-25-11	1300	Lambeth Commons	LARCENY
05-25-11	2315	UVA Hospital	LOST PROPERTY
05-26-11	1800	Brandon Avenue	PROPERTY DAMAGE
05-27-11	0445	1511 University Ave	DUI
05-28-11	0245	14 St. NW & University Ave	DUI
05-28-11	1615	PICU UVA Hospital	SIMPLE ASSAULT
05-28-11	2215	UVA Hospital	TRESPASS
05-29-11	0730	1400 Westland Street	DIP
05-29-11	0600	1200 West Main Street	DUI
05-29-11	2330	160 McCormick Rd.	TRESPASSING
05-30-11	1720	1222 Jefferson Park Avenue	ANNOYING PHONE CALLS
05-31-11	1340	Culbreth Garage	WARRANT SERVICE
05-31-11	2312	Lambeth Field	LARCENY
06-01-11	0600	409 Lane Rd.	LARCENY
06-01-11	0817	University Ave	ASSIST CITIZEN
06-02-11	1111	Carr’s Hill	LEAVING SCENE OF ACCIDENT
06-02-11	0643	McCormick Road	TRAFFIC ACCIDENT
06-02-11	2015	Massie Road	PROPERTY DAMAGE
06-02-11	2205	Clark Park	TRESSPASSING
06-03-11	1146	UVA Hospital	LARCENY
06-03-11	2255	323 Peyton Cir.	FAMILY OFFENSES
06-04-11	0450	1215 Lee Street	ASSIST AGENCY
06-04-11	1254	100 Block McCormick Road	DRUNK IN PUBLIC
06-04-11	2001	1955 Ivy Road	HIT & RUN
06-05-11	0730	Peabody Hall	FOUND PROPERTY
06-06-11	0025	2117 Ivy Rd	DUI
06-06-11	1220	Primary Care Annex	BREAKING AND ENTERING
06-06-11	1206	Gooch Fire Lane	ACCIDENT
06-06-11	1245	UVA Hospital	FOUND PROPERTY
06-05-11	2215	Davenport Field	SIMPLE ASSAULT
06-06-11	1747	400 S Emmet Street	ASSIST CITIZEN
06-06-11	1703	1210 Lee Street	HIT & RUN
06-06-11	1815	ER Waiting Room	LOST PROPERTY
06-06-11	2200	UVA PD Services Lobby	SUSPICIOUS CIRCUMSTANCES
06-07-11	0500	Elliewood Ave.	LIQUOR LAW VIOLATION
06-07-11	1700	UVA Medical Center	ASSAULT
06-07-11	1408	Pratt Drive	GAS LEAK
06-08-11	0820	UVA Emergency Room	ASSIST AGENCY
06-08-11	1008	Massie Rd	FORGERY
06-08-11	1225	The Park Parking Lot	PROPERTY DAMAGE
06-08-11	1708	1215 Lee St	BURGLARY
06-09-11	1615	Ray C. Hunt Drive	ASSIST AGENCY
06-09-11	1800	Whitehead Road	SUSPICIOUS CIRCUMSTANCES
06-10-11	0545	1321 Lee St.	ASSIST CITIZEN MEDICAL
06-10-11	1130	UVA Hospital East Parking Garage	VANDALISM
06-10-11	1106	Lambeth Field Dorms	BURGLARY
06-10-11	1623	No PI	TRAFFIC ACCIDENT
06-10-11	1830	Monroe Hall	LARCENY
06-10-11	2104	2304 Ivy Rd	SUSPICIOUS INCIDENT
06-10-11	2300	Minor Hall	PROPERTY FOUND
06-11-11	0400	UVA Hospital	ASSAULT
06-11-11	2050	UVA Emergency Room	ASSIST AGENCY
06-12-11	0655	385 McCormick Rd	WATER LEAK
06-12-11	1239	600 Massie Rd PI	VEHICLE ACCIDENT
06-12-11	2354	1215 Lee St	ASSIST AGENCY
06-13-11	1200	Medical Center	THEFT FROM BUILDING
06-13-11	1306	Medical Center	THEFT FROM BUILDING
06-13-11	1517	East Garage NO PI	HIT & RUN
06-14-11	0500	Jefferson Park Ave/Stadium Rd	DUI
06-14-11	0800	UVA ER	ASSIST AGENCY
06-14-11	1216	West Complex 3rd floor	ASSIST AGENCY
06-14-11	2256	1215 Lee St	MISC. NON CRIMINAL
06-14-11	2305	UVA ER	SUSPICIOUS CIRCUMSTANCES
06-15-11	0120	1335 Lee Street	LOST PROPERTY
06-15-11	1215	575 Alderman Road	PROPERTY DAMAGE
06-15-11	1515	11th Street Parking Garage NO P I	TRAFFIC ACCIDENT
06-15-11	1917	Aquatic Fitness Center	LARCENY
06-16-11	0840	Bonneycastle Rd NO P I	TRAFFIC ACCIDENT
06-16-11	1300	McCue Center	BREAKING AND ENTERING
06-16-11	1327	HSC East Parking Garage NO P I	TRAFFIC ACCIDENT
06-16-11	1801	Hoxton Dorm	LARCENY THEFT FROM BUILDING
06-17-11	0750	Rice Hall	BREAKING AND ENTERING
06-17-11	1138	UVA Hospital	SUSPICIOUS CIRCUMSTANCES
06-18-11	0159	Hospital Drive	DRUNK IN PUBLIC
06-18-11	0805	1215 Lee Street	PROPERTY DAMAGE
06-18-11	0717	UVA Hospital	STOLEN LICENSE PLATE
06-18-11	1745	Practice Field	ASSIST CITIZEN
06-19-11	0430	Amphitheater Way	LIQUOR LAW VIOLATION
06-19-11	2345	UVA Hospital	SUSPICIOUS CIRUCMSTANCES
06-20-11	0223	UVA Hospital	SUSPICIOUS CIRCUMSTANCES
06-20-11	1106	East Garage	LARCENY
06-20-11	1545	UVA Hospital	LARCENY
06-20-11	2015	Women’s Center	TRESPASS
06-21-11	1233	UVA Hospital	DISORDERLY CONDUCT
06-22-11	0247	West Main Street & Jefferson Park Avenue	ASSIST CITIZEN
06-22-11	1050	Dunnington Dorm/Service Road	PROPERTY DAMAGE
06-22-11	1115	1215 Lee Street	ASSIST AGENCY
06-22-11	1311	1340 Jefferson Park Avenue	BREAKING & ENTERING
06-22-11	1630	25 Hancock Drive	PROPERTY DAMAGE
06-22-11	1930	UVA Hospital 6 East	ASSIST AGENCY
06-23-11	0050	UVA Hospital	ASSAULT
06-23-11	1145	Primary Care Loading Dock	PROPERTY DAMAGE
06-23-11	1130	McKim Hall	FRAUD
06-23-11	1135	1335 Lee Street NO P I	TRAFFIC ACCIDENT
06-23-11	1555	1210 Lee Street NO P I	TRAFFIC ACCIDENT
06-23-11	1705	351 McCormick Road	GAS LEAK
06-24-11	0020	X	ASSAULT SIMPLE
06-24-11	0330	611 Madison Avenue	DUI
06-24-11	0726	1015 Massie Road NO P.I.	HIT & RUN
06-24-11	0715	Patterson Alley	VEHICLE ACCIDENT
06-24-11	1900	1210 Lee Street	PROPERTY DAMAGE
06-24-11	1925	UVA Hospital 6 East	ASSIST AGENCY
06-25-11	0205	UVA Hospital	DIP
06-25-11	0548	1335 Lee St.	DUI
06-26-11	1630	11th Street Parking Garage	PROPERTY DAMAGE
06-27-11	0900	Lee Street NO PI	TRAFFIC ACCIDENT
06-27-11	1326	Hospital Barringer Wing	SIMPLE ASSAULT
06-27-11	2000	Lee Street	FOUND PROPERTY
06-28-11	0640	Varsity and Randall Hall area	FOUND PROPERTY
06-28-11	0800	Pratt Drive NO PI	TRAFFIC ACCIDENT
06-28-11	1130	1222 Jefferson Park Avenue	DAMAGED PROPERTY
06-28-11	1247	Cabell Drive / McCormick Rd area	ANIMAL BITE
06-28-11	1330	Massie Road NO PI	TRAFFIC ACCIDENT
06-28-11	1930	Medical Center	LOST PROPERTY
06-29-11	0915	Echols Lot NO PI	TRAFFIC ACCIDENT
06-29-11	1140	WARRANT UVA Hospital	ASSIST AGENCY
06-30-11	0830	UVA Hospital	SIMPLE ASSAULT
06-30-11	1330	300 Crispell Drive	SUSPICIOUS CIRCUMSTANCES
OCC:	07-01-12	160 McCormick Road	LARCENY
07-01-12	0600	1826 University Avenue	FOUND PROPERTY
07-01-12	0815	11th Street Garage	VANDALISM
07-02-12	0200	1215 Lee Street	SIMPLE ASSAULT
07-02-12	1130	11th Street Parking Garage	PROPERTY FOUND
07-02-12	1110	1200 Lee Street	STATE OWNED VEHICLE CRASH
07-02-12	2155	Alderman RD & Twyman RD	DRUG/NARCOTIC VIOLATION
07-03-12	0430	Emmet St & Massie Rd	DUI
07-03-12	1818	450 Whitehead Rd	LARCENY
07-04-12	0200	248 McCormick Road	VANDALISM
07-04-12	0400	450 Whitehead Road	FOUND PROPERTY
07-04-12	1055	1215 Lee Street	ASSIST AGENCY/WARRANT
07-04-12	1210	Hall East Parking Lot	PROPERTY DAMAGE
07-04-12	1400	1215 Lee Street	HYDRALIC SPILL
07-04-12	1700	203 Sprigg Lane	UNLAWFUL FILMING
07-04-12	2205	1210 Lee Street	FIREWORKS
07-05-12	0630	1217 Lee Street	PROPERTY DAMAGE
07-05-12	0600	Ivy Road & Colonnade Drive	DUI
07-06-12	0745	Newcomb Hall	LARCENY
07-06-12	0800	Nameless Field	LARCENY
07-06-12	1518	Aquatic Fitness Center	LOST PROPERTY
07-06-12	2042	Gooch Dorm	SUSPICIOUS CIRCUMSTANCES
07-06-12	2150	1210 Lee Street	PROPERTY DAMAGE
07-07-12	1900	500 Monroe Lane	SUSPICIOUS INCIDENT
07/08/2012	0300	1600 JPA	DRIVING UNDER INFLUENCE
07/08/12	0418	14th Street	DRUNK IN PUBLIC
07/08/12	0500	Colonnade Drive	TRAFFIC STOP
07/08/2012	0900	100 McCormick Rd	ASSIST MEDICAL
07/08/12	1815	1225 Lee St	ASSIST MEDICAL
07/08/12	2034	UVA Hospital	Asist Agency
07-09-2012	1428	1300 JPA	FRAUD
07-10-12	1100	Clark Hall	SUSPICIOUS CIRCUMSTANCES
07-10-12	1330	JPJ Parking Garage	LARCENY
07-10-12	1415	Reactor Building	LARCENY
7-10-12	1820	794 Alderman Rd	PROPERTY DAMAGE
07-11-12	0545	2115 Hydraulic Rd	DUI
07-11-12	1006	UVA Multi Story Office	LARCENY FROM BUILDING
07-11-12	1923	1335 Lee St	PROPERTY FOUND
07-11-12	2155	21 Hospital Drive	TRESPASS
07-12-12	1123	500 Valley Road	FOUND PROPERTY
07-12-12	0712	Higher Grounds	LARCENY
07-12-12	1053	Parking and Transportation	VANDALISM
07-12-12	1730	1300 Jefferson Park Avenue	B & E
07-12-12	2215	1215 Lee Street	SUSPCIOUS CIRCUMSTANCES
07-13-12	0230	Garden at Pavilion I	ASSIST CITIZEN
07-13-12	2245	Crispell Drive & Lee Street	ASSIST CITIZEN
OCC:	07-14-12	1105 West Main Street	ASSAULT SIMPLE
07-14-12	1659	Boyd Dorm	PROPERTY DAMAGE
07-15-12	0230	1222 JPA	DRUNK IN PUBLIC
07-15-12	0415	Mimosa Court	DOMESTIC DISTURBANCE
07-15-12	1707	UVA Hospital	SEX OFFENSE
07-15-12	2359	1210 Lee St. E Parking Garage No PI	TRAFFIC
07-16-12	2344	1210 Lee Street	DRUNK IN PUBLIC
07-17-12	0525	Emmet Street & Massie Road	DUI
07-17-12	1548	1340 Jefferson Park Avenue	SUSPICIOUS CIRCUMSTANCES
07-17-12	2345	1215 Lee Street	LARCENY
07-17-12	2315	1826 University Avenue	LARCENY
07-17-12	2145	1215 Lee Street	DIP
07-17-12	1118	Physics Bldg. Basement Electrical Room	FIRE ALARM
07-18-12	118	North Grounds	SUSPICIOUS CIRCUMSTANCES
07-18-12	2251	Carrs Hill Field	LOST PROPERTY
07-19-12	0345	1300 Blk. of JPA	SIMPLE ASSAULT
07-20-12	0050	300 Massie Road	TRESPASS
07-20-12	0450	400 Blk. of Lane RD	DUI
07-21-12	0520	Bice House	SUSPICIOUS CIRCUMSTANCES
07-21-12	0709	1221 Lee Street	LARCENY
07-21-12	2030	1210 Lee Street	VANDALISM
07-22-12	2030	100 Newcomb Road	PROPERTY DAMAGE
07-23-12	1741	University Avenue NO P.I.	TRAFFIC ACCIDENT
07-23-12	1903	Sprigg Lane NO P.I.	VEHICLE ACCIDENT
07-23-12	2112	UVA Hospital	SIMPLE ASSAULT
07-24-12	0500	1215 Lee Street	FORCIBLE FONDLING
07-24-12	0500	2304 Ivy Road	ANNOYING PHONE CALLS
07-25-12	1130	1217 Lee Street	MOTOR VEHICLE THEFT
07-25-12	1134	1210 Lee Street	AUTOMOBILE ACCIDENT
07-25-12	1300	West Complex Security Office	SUPICIOUS CIRCUMSTANCES
07-26-12	0439	1517 University Avenue	DIP
07-26-12	0400	1517 University Avenue	DIP
07-26-12	1030	Multi Story Building	SUPICIOUS CIRCUMSTANCES
07-26-12	2115	115 Ruppel Drive	PROPERTY DAMAGE
07-27-12	0930	2304 Ivy Rd	EVIDENCE DESTRUCTION
07-27-12	1205	Rice Hall	DAMAGE OF PROPERTY
07-27-12	1200	Newcomb Hall	LOST PROPERTY
07-28-12	0715	1989 University Avenue	DRUNK IN PUBLIC
07-28-12	0530	Brooks Hall	ASSIST CITIZEN
07-28-12	1401	1210 Lee Street	TRAFFIC ACCIDENT
07-29-12	0450	Ivy Road & Cameron Lane	DUI
07-28-12	1705	485 McCormick Road	PROPERTY DAMAGE
07-31-12	0013	467 Lambeth Field	SUSPICOUS PERSON
07-31-12	1055	South University Hall Parking Lot	LARCENY FROM VEHICLE
07-31-12	1145	Newcomb Drive	VEHICLE ACCIDENT
08-01-11	0740	474 Faulkner Way No P.I.	TRAFFIC ACCIDENT
08-01-11	0930	AFC	LARCENY
08-01-11	1100	UVA Hospital	IDENTITY THEFT
08-01-11	1345	Pratt Dr. No P.I.	TRAFFIC ACCIDENT
08-01-11	2022	Newcomb Hall No P.I.	TRAFFIC ACCIDENT
08-02-11	0501	1215 Lee Street	DRUNK IN PUBLIC
08-02-11	0700	2304 Ivy Road	ASSIST CITIZEN
08-02-11	1030	Brooks Hall	PROPERTY LOST
08-02-11	1445	Hancock Drive	PROPERTY DAMAGE
08-02-11	1800	Dillard Dorm	LARCENY FROM BUILDING
08-03-11	0240	1215 Lee Street	PROPERTY FOUND
08-03-11	1230	1215 Lee Street	DRUNK IN PUBLIC
08-03-11	1418	Lambeth Lane	TRAFFIC ACCIDENT
08-03-11	1347	1001 Emmet Street	BOMB THREAT
08-03-11	1829	115 Mimosa Dr.	ASSIST AGENCY/WARRANT
08-04-11	0751	265 Hereford Drive	SUSPICIOUS CIRCUMSTANCES
08-04-11	0024	1015 Massie Road	VEHICLE ACCIDENT
08-04-11	0943	Pratt Drive	TRAFFIC ACCIDENT
08-04-11	1120	South Parking Garage	PROPERTY DAMAGE
08-04-11	2005	Dillard Dorm	VANDALISM
08-04-11	2130	130 Chemistry Drive	PROPERTY DAMAGE
08-05-11	0244	University Avenue & McCormick Road	DUI
08-05-11	0758	East garage Level A	VANDALISM
08-05-11	0843	400 Emmet Street South	ASSIST CITIZEN
08-05-11	1500	2304 Ivy Road	ASSIST AGENCY
08-05-11	2009	Edgemont	DUI
08-05-11	2222	UVA Emergency Department	SIMPLE ASSAULT
08-07-11	0427	216th 14th Street	DUI
08-07-11	0515	1826 University Avenue	TRESPASS
08-07-11	2130	UVA Hospital	LARCENY FROM BUILDING
08-08-11	0232	Elliewood Avenue	DISORDERLY CONDUCT
08-08-11	0100	John Paul Jones Surface Lot	LARCENY
08-08-11	0345	Booker House	ASSIST CITIZEN
08-08-11	1130	2 parking lot	LARCENY
08-08-11	1147	East Parking Garage	PROPERTY DAMAGE
08-08-11	1845	South Lawn Cabell Hall	LARCENY
08-08-11	2206	2304 Ivy Road	SUSPICIOUS CIRCUMTANCES
08-09-11	0500	UVA Medical Center	SUSPICIOUS CIRCUMSTANCES
08-09-11	1009	Humphreys Dorm	FOUND PROPERTY
08-09-11	1321	Newcomb Road	TRAFFIC ACCIDENT
08-08-11	1520	JAG School	FOUND PROPERTY
08-09-11	2340	UVA Hospital	SIMPLE ASSAULT
08-10-11	1815	6 Building	LOST PROPERTY
08-11-11	1700	UVA Hospital	ASSIST AGENCY
08-11-11	1542	Facilities Management	PROPERTY DAMAGE
08-12-11	0629	UVA Hospital ER Waiting Room	LARCENY
08-12-11	1403	JPJ Arena, Room	LARCENY
08-12-11	1530	West Lawn, Room #47	MEDICAL ASSIST
08-12-11	1507	UVA Facilities Management	LOST PROPERTY
08-12-11	1700	6 Parking Lot	PROPERTY DAMAGE
08-13-11	0130	1605 Jefferson Park Avenue	ASSIST CITIZEN
08-13-11	1035	UVA Hospital Security	LOST PROPERTY
08-14-11	0025	Hospital Drive @ Rotunda Alley	SUSPICIOUS CIRCUMSTANCES
08-14-11	0430	W Main Street & 11th Street NW	DUI
08-14-11	1730	Dillard Dorm	MOTOR VEHICLE THEFT
08-14-11	1927	UVA Hospital East Garage	PROPERTY DAMAGE
08-14-11	2145	2304 Ivy Road	PROPERTY DAMAGE
08-15-11	0245	1215 Lee St. UVA Hospital	ASSIST CITIZEN
08-15-11	0610	Pratt Drive NO PI	TRAFFIC ACCIDENT
08-15-11	0847	Leake Building Parking Lot	PROPERTY DAMAGE
08-16-11	0330	200 Rugby Road	ASSIST CITIZEN
08-16-11	1244	Barracks Road Shopping Center	OBSTRUCTION OF JUSTICE
08-16-11	1525	Facilities Management	FOUND PROPERTY
