Date	Time	Location	Description
04-22-16	1342	15 Hancock Drive	FONDLING
04-22-16	1430	508 Floyd Drive	FONDLING
04-22-16	1711	1900 Carrs Hill Road	FRAUD
04-22-16	2000	12th Street NW	D.I.P
04-23-16	0291	485 McCormick Road	ASSIST CITIZEN/UNDERAGE POSSESSION
04-23-16	2341	1427 University Avenue	D.I.P.
04-24-16	0133	508 Floyd Drive	ASSIST CITIZEN MEDICAL
04-24-16	0313	1826 University Avenue	TRESPASS
04-24-16	0718	322 Tucker House	WELFARE CHECK
04-24-16	1444	565 McCormick Road	LARCENY
04-24-16	2030	1015 Massie Road	ASSAULT BY INTIMIDATION
04-25-16	1100	121 East Market Street	ASSIST AGENCY
04-25-16	1434	351 McCormick Road	LARCENY
04-25-16	1640	1215 Lee Street	ASSIST AGENCY
04-25-16	1715	64 Lambeth NO PI	HIT & RUN
04-26-16	0315	132 Emmet Street North	TRESPASS
04-26-16	0450	132 Emmet Street North	TRESPASS
04-27-16	1030	1605 Jefferson Park Avenue	VANDALISM
04-27-16	1100	161 McCormick Road	PROPERTY DAMAGE
04-27-16	0846	600 Sandridge Road	VEHICLE CRASH
04-27-16	1228	7232 Courtland Farm Road (Hanover)	ASSIST AGENCY
04-27-16	1633	Campbell Hall	VANDALISM
04-27-16	1825	164 McCormick Road	TRESPASS
04-27-16	1830	Lee St and Roosevelt Brown Blvd	VEHICLE CRASH
04-27-16	12031	Echols House	LARCENY
04-28-16	0555	Cabell Drive	VEHICLE CRASH
04-28-16	1222	1335 Jefferson Park Avenue	SUSPICIOUS PERSON
04-28-16	1505	1335 Lee Street	PROPERTY DAMAGE
04-28-16	1730	534 Buckler Drive	WELFARE CHECK
04-28-16	1801	160 McCormick Road	SUSPICIOUS PERSON
04-28-16	2310	525 McCormick Road	LARCENY
04-28-16	2221	164 McCormick Road	DIP/TRESPASS
04-29-16	0410	145 McCormick Road	D.I.P
04-29-16	0746	117 11th Street	PROPERTY DAMAGE
04-29-16	1306	108 Cresap Road	NARCOTIC VIOLATION
04-29-16	1643	600 Massie Road	ANNOYING CALLS
04-29-16	1805	430 Treehouse Drive	WELFARE CHECK
04-30-16	1540	1215 Lee Street	ASSIST AGENCY
04-30-16	1245	10 Duffy Boulevard	FRAUD
04-30-16	1712	5 West Range	SIMPLE ASSAULT
04-30-16	1910	1826 University Avenue	D.I.P
04-30-16	1948	Lee Street Parking Garage NO PI	HIT AND RUN
05-01-16	1500	1215 Lee Street	MISSING PATIENT
05-01-16	1803	Maupin House	WELFARE CHECK
05-01-16	2013	109 Culbreth Road	LARCENY
05-01-16	2327	Hench Dorm	VANDALISM
05-02-16	1345	1210 Lee Street	PROPERTY DAMAGE
05-02-16	2100	1215 Lee Street	ASSIST AGENCY
05-02-16	2223	31 Bonnycastle	LOST PROPERTY
05-03-16	0824	291 McCormick Road	PROPERTY DAMAGE
05-03-16	1349	1111 W. Main Street	LOST PROPERTY
05-03-16	1450	1215 Lee Street	ASSIST AGENCY
05-03-16	1410	478 Floyd Drive	ASSIST CITIZEN
05-04-16	0524	Alderman Road & Whitehead Road	DIP
05-04-16	0631	1815 Stadium Road	TRESPASSING/FALSE ID
05-04-16	0450	1815 Stadium Road	TRESPASSING
05-04-16	0420	203 Sprigg Lane	ASSIST CITIZEN
05-04-16	1445	125 Engineer’s Way	PROPERTY DAMAGE
05-04-16	2211	1215 Lee Street	LARCENY
05-05-16	0811	520 Floyd Drive	B&E
05-05-16	1153	583 Brandon Avenue	PROPERTY DAMAGE
05-05-16	1300	2504 Stadium Road	LARCENY FROM BUILDING
05-06-16	0210	100 Block Elliewood Avenue	DIP
05-06-16	1218	2454 Ivy Road	PROPERTY DAMAGE
05-07-16	0536	1215 Lee Street	LOST PROPERTY
05-07-16	1007	1225 Lee Street	SUSPICIOUS CIRCUMSTANCE
05-07-16	1410	1210 Lee Street NO PI	ACCIDENT
05-07-16	2100	117 11TH Street S.W	PROPERTY DAMAGE
05-07-16	2142	295 Massie Road	DIP
05-07-16	2142	295 Massie Road	DIP
05-08-16	0827	7W Colonnade Drive	LOST PROPERTY
05-08-16	1708	1225 Lee Street	FOUND PROPERTY
05-08-16	2000	51 Lambeth Commons	LOST PROPERTY
05-19-16	1400	3 West Pavilion	LOST PROPERTY
05-09-16	2248	85 Engineers Way	FOUND PROPERTY
05-10-16	0034	115 Ruppel Drive	FOUND PROPERTY
05-10-16	0345	1826 University Avenue	DRUNK IN PUBLIC
05-10-16	1031	1105 West Main	LARCENY
05-10-16	1031	1105 West Main	LARCENY
05-10-16	1503	108 Cresap Road	DRUG/NARCOTIC
05-10-16	1352	1335 Lee Street	DRUG/NARCOTIC
05-11-16	0533	1215 Lee Street	LARCENY
05-11-16	0630	1815 Stadium Road	TRESPASS
05-11-16	0256	1700 BLK University Ave	DIP
05-11-16	0741	1815 Stadium Road	TRESPASS
05-11-16	0600	795 Alderman Road	ASSIST CITIZEN/UNDERAGE POSSESSION
05-11-16	1510	450 Whitehead Road	LARCENY
05-11-16	1910	190 McCormick Road	HARRASSING TEXT MSG
05-11-16	2147	1215 Lee Street	SIMPLE ASSAULT
05-12-16	0525	1815 Stadium Road	TRESPASSING
05-12-16	0658	1815 Stadium Road	TRESPASSING
05-12-16	0554	400 Brandon Avenue	DRUG VIOLATION
05-12-16	0720	1215 Lee Street	ASSIST CITIZEN
05-12-16	1130	117 11th Street	DISORDERLY CONDUCT
05-12-16	1505	351 McCormick Road	LARCENY
05-13-16	0027	248 McCormick Road	UNLAWFUL ENTRY
05-13-16	0349	508 Floyd Drive	ASSIST CITIZEN/UNDERAGE POSSESSION
05-13-16	0418	100 Block McCormick Road	DISORDERLY CONDUCT
05-13-16	0646	252 McCormick Road	FOUND PROPERTY
05-13-16	1740	1400 Wertland Street	DIP
05-13-16	1745	225 Hereford Drive	LARCENY
05-13-16	2145	440 McCormick Road	PROPERTY DAMAGE
05-14-16	0327	1815 Stadium Road	TRESPASS
05-14-16	2017	35 Hancock Drive	BREAKING & ENTERING
05-14-16	2149	1215 Lee Street	ECO
05-15-16	0235	1500 University Avenue	DISORDERLY CONDUCT
05-15-16	0222	West Main Street and Jefferson Park Avenue	DIP
05-16-16	1230	1300 Jefferson Park Avenue	ATTEMPTED FRAUD
05-16-16	1838	450 Whitehead Road	LARCENY
05-16-16	2306	1215 Lee Street	ASSIST AGENCY
05-17-16	0910	Jefferson Park Avenue NO PI	ACCIDENT
05-17-16	1409	72 Lambeth Commons	SEXUAL ASSAULT
05-17-16	1145	1210 Lee Street NO PI	ACCIDENT
05-18-16	0319	81 Hospital Drive	D.I.P.
05-18-16	0328	1826 University Avenue	TRESPASS
05-18-16	1448	400 Brandon Avenue NO PI	HIT AND RUN
05-18-16	2150	33 West Lawn	LARCENY
05-18-16	2242	452 Lambeth Commons	WELFARE CHECK
05-19-16	1800	52 Monroe Hill	SUSPICIOUS CIRCUMSTANCES
05-19-16	2247	Lee Street Parking Garage	LARCENY
05-20-16	0001	100 Minor Ct	DIP
05-20-16	0129	1215 Lee Street	DRUG/NARCOTIC VIOLATION
05-20-16	0500	1215Lee Street	ASSAULT
05-20-16	1200	300 McCormick Road	FOUND PROPERTY
05-20-16	1910	40 South Lawn	FOUND PROPERTY
05-20-16	2030	1215 Lee Street	ASSIST CITIZEN
05-20-16	2156	395 McCormick Road	ASSIST CITIZEN
05-21-16	0040	30 South Lawn	PROPERTY LOST
05-21-16	1230	20 South Lawn	SIMPLE ASSAULT
05-21-16	1445	1215 Lee Street	ASSIST AGENCY
05-22-16	0445	2200 Barracks Road	DUI
05-22-16	0438	1826 University Avenue	LOST PROPERTY
05-22-16	0622	1815 Stadium Road	TRESPASSING
05-22-16	1515	145 McCormick Road	LARCENY
OCC:	05-23-16	130 Darden Boulevard	PROPERTY DAMAGE
05-23-16	1228	1215 Lee Street	FOUND PROPERTY
05-23-16	1430	203 Sprigg Lane	LARCENY
05-23-16	1905	Whitehead Road and Geldard Road	FOUND PROPERTY
05-23-16	2235	1215 Lee Street	TRESPASS
05-25-16	0100	x	x
05-24-16	0345	1215 Lee Street	LARCENY
05-24-16	0524	47 West Lawn	VANDALISM
05-24-16	0906	2400 Block Ivy Road	ASSIST AGENCY
05-24-16	1230	3089 Northwood Grove Road	ASSIST CITIZEN
05-24-16	1330	52 Monroe Hill Road	LARCENY
05-24-16	1731	1210 Lee Street	THEFT FROM MOTOR VEHICLE
05-24-16	2110	1215 Lee Street	TRESPASS
05-24-16	2213	600 Massie Road	DISORDERLY CONDUCT
05-25-16	1540	1215 Lee Street	LOST PROPERTY
05-26-16	1215	1215 Lee Street	LARCENY
05-26-16	1345	450 Copeley Road	LARCENY
05-26-16	2000	1215 Lee Street	ASSIST AGENCY
05-27-16	0400	1215 Lee Street	FOUND PROPERTY
05-27-16	0749	Copeley Road	TRAFFIC ACCIDENT
05-27-16	2033	450 Whitehead Road	LARCENY
05-28-16	0520	100 Block N. Emmet Street	DUI
05-28-16	1750	1215 Lee Street	FOUND PROPERTY
05-28-16	1940	2304 Ivy Road	ASSIST AGENCY
05-28-16	2224	104 14th Street	DRUG VIOLATION/DIP
05-29-16	2007	123 Mimosa Court	PRANK CALL REPORTING A CRIME
05-30-16	1650	1215 Lee Street	FOUND PROPERTY
05-30-16	2338	121 11th Street SW	PROPERTY DAMAGE
05-31-16	1001	92 Monroe Hill	LARCENY
05-31-16	1600	1101 Millmont Street	PROPERTY DAMAGE
06-01-16	0405	1215 Lee Street	ASSIST AGENCY
06-01-16	1120	575 Alderman Road	PROPERTY DAMAGE
06-01-16	1145	1210 Lee Street	PROPERTY DAMAGE
06-01-16	1600	Lane Road and Crispell Drive NO PI	VEHICLE ACCIDENT
06-01-16	1845	1215 Lee Street	ASSIST AGENCY
06-01-16	1607	1215 Lee Street	LARCENY
06-01-16	1948	409 McCormick Road	LOST PROPERTY
06-02-16	1415	Patterson Alley, West Range	PROPERTY DAMAGE
06-04-16	0100	1215 Lee Street	FOUND PROPERTY
06-04-16	0137	1215 Lee Street	ASSIST CITIZEN
06-04-16	0405	15 Hancock Drive	ROOMMATE CONFLICT
06-04-16	0804	1215 Lee Street	SIMPLE ASSAULT
06-05-16	1245	160 McCormick Road	OFFICER INITIATED ECO
06-05-16	2130	1215 Lee Street	DISORDERLY CONDUCT
06-05-16	2059	117 11th Street SW	HIT & RUN
06-06-16	0815	21 Hospital Drive	MEDICAL ASSIST
06-06-16	2118	1210 Lee Street	ASSIST CITIZEN
06-06-16	2059	570 Massie Road	PROPERTY FOUND
06-07-16	0530	1215 Lee Street	ASSAULT
06-07-16	1446	1215 Lee Street	MISSING PATIENT
06-07-16	1415	1210 Lee Street NO PI	TRAFFIC ACCIDENT
06-07-16	1510	450 Whitehead Road	ASSIST CITIZEN
06-08-16	0330	1215 Lee Street	ASSAULT
06-08-16	1350	1215 Lee Street	THREATENING PHONE CALLS
06-08-16	1600	248 McCormick Road	THREATENING EMAILS
06-08-16	2100	1215 Lee Street	RAPE/ASSIST CITZEN
06-09-16	0930	100 Darden Blvd.	MEDICAL ASSIST
06-09-16	1305	Millmont St NO PI	TRAFFIC ACCIDENT
06-09-16	1718	2201 Old Ivy Rd	ANNOYING PHONE CALLS
06-10-16	0300	1538 Virginia Avenue	ASSIST CITIZEN
06-10-16	1715	1215 Lee Street	ASSIST AGENCY
06-10-16	1810	2304 Ivy Rd	ASSIST CITIZEN
06-10-16	2000	1404 Jefferson Park Avenue	FIRE
06-10-16	2239	115 Ruppel Drive	FOUND PROPERTY
06-11-16	0457	1215 Lee Street	TRAFFIC ACCIDENT
06-11-16	0625	20 South Lawn	FOUND PROPERTY
06-11-16	0950	45 McCormick Road	TRESPASS
06-12-16	1730	1215 Lee Street	LARCENY
06-13-16	1251	478 Floyd Drive	LARCENY
06-13-16	1818	1210 Lee Street	LARCENY
06-14-16	0200	1215 Lee Street	PROPERTY DAMAGE
06-14-16	0820	Ivy Road NO PI	TRAFFIC ACCIDENT
06-14-16	1108	385 McCormick Road	OBSCENE PHONE CALLS
06-14-16	1925	400 Emmet Street	SHOPLIFTING
06-15-16	0930	400 McCormick Road	DUI
06-15-16	1140	1240 Lee Street	B & E
06-16-16	1345	450 Whitehead Road	LARCENY
06-17-16	0553	1215 Lee Street	D.I.P
06-17-16	1244	1215 Lee Street	LARCENY
06-17-16	1815	1215 Lee Street	ASSIST AGENCY
06-18-16	0237	100 Elliewood Avenue	ASSIST CITIZEN/UNDERAGE POSSESSION
06-18-16	0929	474 Seymour Road	DISORDER/ASSIST CITIZEN
06-18-16	1622	1215 Lee Street	LARCENY
06-19-16	0522	200 Block Chancellor Ave	POSSESION STOLEN PROPERTY
06-19-16	0749	1210 Lee Street	LOST PROPERTY
06-19-16	1830	300 Massie Road	PROPERTY DAMAGE
06-20-16	2128	1215 Lee Street	ASSAULT SIMPLE
06-22-16	1111	1215 Lee Street	SIMPLE ASSAULT
06-22-16	2001	30 South Lawn	LARCENY
06-23-16	2001	160 McCormick Road	TRESPASS
06-23-16	1151	117 11th Street, D Level	TRAFFIC ACCIDENT
06-23-16	1700	600 Nash Drive	BURGLARY
06-23-16	1715	1815 Stadium Road	HIT AND RUN
06-23-16	2310	1215 Lee Street	DESTRUCTION OF PROPERTY
06-23-16	2231	1340 JPA	FOUND PROPERTY
06-24-16	0520	115 Elliewood Avenue	D.I.P
06-25-16	0749	1619 University Ave	MEDICAL ASSIST
06-25-16	0600	13th Street NW & West Main	DUI
06-25-16	0432	1215 Lee Street	FOUND PROPERTY
06-25-16	1810	382 Gooch Dillard	LARCENY
06-25-16	2206	1826 University Avenue	FOUND PROPERTY
06-26-16	0151	400 Monroe Lane	MEDICAL ASSIST
06-26-16	0641	1215 Lee Street	SAFEKEEPING
06-27-16	0502	2300 Block Ivy Road	DUI
06-27-16	0603	2512 Jefferson Park Avenue	ASSIST AGENCY
06-27-16	1951	201 Cabell Drive	VANDALISM
06-29-16	1851	202 Jeanette Lancaster Way	MOTOR VEHICLE THEFT
06-29-16	2224	1210 Lee Street	LARCENY
06-30-16	1000	1215 Lee Street	ASSIST CITIZEN
06-30-16	1838	1210 Lee Street	TRAFFIC ACCIDENT
07-01-16	0337	1517 University Ave	WARRANT SERVICE
07-01-16	0710	1826 University Avenue	TRESPASS
07-01-16	0650	1215 Lee Street	SUSPICIOUS PERSON/CIRCUMSTANCE
07-01-16	1320	1200 University Avenue	ASSAULT
07-01-16	1636	1210 Lee Street	SUSPICIOUS CIRCUMSTANCE
07-01-16	2210	200 McCormick Road	FOUND PROPERTY
07-02-16	0215	1215 Lee Street	D.I.P
07-02-16	0510	1619 University Avenue	DUI
07-02-16	1830	210 Copeley Road	FOUND PROPERTY
07-03-16	0351	100 Block Rugby Road	D.I.P
07-03-16	1613	1215 Lee Street	ASSAULT
07-03-16	2315	500 McCormick Road	POSSESSION OF MARIJUANA
07-04-16	1022	1215 Lee Street	WARRANT SERVICE
07-05-16	0027	800 West Main Street	DUI
07-05-16	0306	1210 Lee Street	DISORDERLY CONDUCT
07-05-16	0207	1215 Lee Street	FOUND PROPERTY
07-05-16	1135	117 11TH ST SW	PROPERTY DAMAGE
07-05-16	1119	1215 Lee Street	LOST PROPERTY
07-05-16	1430	248 McCormick Road	PROPERTY DAMAGE
07-06-16	0001	1517 University Avenue	NARCOTICS VIOLATION
07-06-16	1321	117 11th Street SW	SUSPICIOUS CIRCUMSTANCES
07-06-16	1515	1215 Lee Street	SUSPICIOUS CIRCUMSTANCES
07-06-16	2015	579 McCormick Road	VANDALISM
07-07-16	0740	1300 Jefferson Park Avenue	LARCENY
07-07-16	1525	1215 Lee Street	DIP
07-07-16	2350	Hospital Drive	MEDICAL ASSIST/UNDERAGE POSSESSION
07-08-16	0558	1501 University Avenue	D.I.P
07-08-16	1012	1210 Lee Street	PROPERTY DAMAGE
07-08-16	1830	1215 Lee Street	ASSAULT BY INTIMIADATION
07-08-16	1926	1400 University Avenue	VANDALISM
07-09-16	0546	1826 University Avenue	MEDICAL ASSIST
07-09-16	0502	145 McCormick Road	FOUND PROPERTY
07-09-16	0703	10 East Pavilion	UNLAWFULL ENTRY
07-09-16	1741	583 Brandon Avenue	VANDALIAM
07-09-16	1805	1000 Wertland Street	LIQUOR LAW VIOLATION
07-10-16	0500	1815 Stadium Road	TRESPASS
07-10-16	0755	1936 Arlington Boulevard	DUI
07-10-16	1038	1215 Lee Street	LARCENY
07-10-16	1050	1826 University Ave	FOUND PROPERTY
07-10-16	1224	1215 Lee Street	SAFE KEEPING
07-10-16	1800	1215 Lee Street	DISORDERLY CONDUCT
07-11-16	0633	Ivu Road	DUI/REFUSAL
07-11-16	0952	400 Lane Road	VEHICLE ACCIDENT
07-11-16	1015	McCormick Road	VEHICLE ACCIDENT
07-11-16	1211	1939 Ivy Road	VANDALISM
07-11-16	2303	1335 Lee Street	SUSPICIOUS PERSON
07-11-16	2216	450 Whitehead Road	LARCENY
07-12-16	0450	1826 University Ave	TRESPASS
07-12-16	0804	1210 Lee Street	INDECENT EXPOSURE
07-12-16	0646	Pratt Drive/Alderman Road	VEHICLE ACCIDENT
07-12-16	1430	525 McCormick Road	THEFT FROM BUILDING
07-12-16	1731	1215 Lee Street	SAFE KEEPING
07-12-16	2123	Lannigan Lane/Copley Road	VEHICLE ACCIDENT
07-13-16	1445	918 Emmet Street	STALKING
07-13-16	1522	1215 Lee Street	ASSIST AGENCY
07-13-16	1658	1222 Jefferson Park Avenue NO PI	ACCIDENT
07-13-16	2030	1210 Lee Street	LARCENY
07-14-16	0021	1215 Lee Street	SAFEKEEPING
07-14-16	0611	1215 Lee Street	SIMPLE ASSAULT
07-14-16	1858	1240 Lee Street	LARCENY
07-14-16	1730	Jeanette Lancaster Way NO PI	ACCIDENT
07-15-16	0205	1215 Lee Street	FOUND PROPERTY
07-16-16	1505	109 Culbreth Road	ASSIST CITIZEN
07-16-16	0515	1300 W. Main Street	DRUNK IN PUBLIC
07-17-16	0104	117 11th Street SW	FOUND PROPERTY
07-17-16	0134	Ivy Road/Cresap Road	WARRANT SERVICE
07-17-16	0923	1210 Lee Street	WARRANT SERVICE
07-18-16	0345	1210 Lee Street	STOLEN PROPERTY
07-18-16	0330	1210 Lee Street	WARRANT SERVICES
07-18-16	0858	1001 N. Emmet Street	TRAFFIC ACCIDENT
07-18-16	1000	1001 N. Emmet Street	ASSIST AGENCY
07-18-16	1020	1210 Lee Street	VANDALISM
07-18-16	1459	1210 Lee Street	TRAFFIC ACCIDENT
07-18-16	1437	101 Hospital Drive	THREATENING PHONE CALL
07-18-16	2000	409 McCormick Road	HARASSMENT
07-20-16	0732	145 McCormick Road	ASSIST CITIZEN MEDICAL
07-20-16	1624	1300 Jefferson Park Avenue	LARCENY
07-20-16	1640	#7 West Pavilion	PROPERTY DAMAGE
07-21-16	0816	130 Culbreth Road	DAMAGED PROPERTY
07-21-16	1708	1210 Lee Street	HIT & RUN
07-22-16	0302	1215 Lee Street	WARRANT SERVICE
07-22-16	0600	1215 Lee Street	WARRANT SERVICE
07-22-16	1345	1210 Lee Street NO PI	TRAFFIC ACCIDENT
07-22-16	1900	450 Whitehead Road	LARCENY
07-22-16	1938	1215 Lee Street	WARRANT SERVICE
07-23-16	1900	1210 Lee Street	HIT AND RUN
07-23-16	1950	1240 Lee Street	DRUNK IN PUBLIC
07-24-16	0622	130 Culbreth Road	TAMPERING WITH VEHICLE
07-24-16	0430	600 Massie Road	ASSIST CITIZEN
07-24-16	0422	117 Elliewood Avenue	OBSTRUCTION OF JUSTICE
07-25-16	1077	248 McCormick Road	PROPERTY DAMAGE
07-25-16	1525	610 McCormick Road	VANDALISM
07-25-16	1745	526 Floyd Drive	VANDALISM
07-25-16	2050	13A West Lawn	UNLAWFUL ENTRY
07-26-16	0826	1210 Lee Street	ACCIDENT
07-26-16	1214	1215 Lee Street	ASSIST AGENCY
07-26-16	1336	1215 Lee Street	THREATS
07-27-16	1655	450 McCormick Road	LARCENY
07-27-16	2230	1215 Lee Street	D.I.P
07-29-16	0032	1505 University Avenue	ASSIST AGENCY
07-29-16	0052	Duffy Boulevard NO PI	VEHICLE CRASH
07-29-16	0320	13TH St Nw & W. Main St	UNDERAGE POSSESSION
07-30-16	2125	106 University Gardens	LARCENY
07-30-16	2335	1215 Lee Street	SUSPICIOUS CIRCUMSTANCES
07-31-16	0328	610 McCormick Road	TRESPASS
07-31-16	0418	1215 Lee Street	TRESPASSING
07-31-16	1300	1215 Lee Street	VERBAL THREAT
08-01-16	1418	85 Engineering Way	DRUNK IN PUBLIC
08-01-16	1928	101 Hospital Drive	TRESPASSING
08-01-16	2011	1215 Lee Street	PPO SERVICE
08-02-16	2016	Alderman Road / George Welsh Way	ACCIDENT
08-02-16	2045	430 Treehouse Road	DRUG/NARCOTIC VIOLATION
08-03-16	0516	583 Brandon Avenue	SEX OFFENSE
08-03-16	2014	1215 Lee Street	SIMPLE ASSAULT
08-04-16	1037	235 Hereford Drive NO PI	VEHICLE ACCIDENT
08-04-16	1054	351 McCormick Road	PROPERTY DAMAGE
08-04-16	1252	1215 Lee Street	LARCENY
08-05-16	0545	16 Elliewood Avenue	D.I.P
08-05-16	0356	214 14th Street NW	D.I.P
08-05-16	1215	409 McCormick Road	PROPERTY DAMAGE
08-05-16	1835	1215 Lee Street	LARCENY
08-05-16	1950	189 Culbreth Road	VANDALISM
08-06-16	0230	1210 Lee Street	LARCENY
08-06-16	0215	1400 University Avenue	D.I.P
08-06-16	1119	1215 Lee Street	D.I.P
08-06-16	1547	1215 Lee Street	WARRANT SERVICE
08-06-16	2300	225 Hereford Drive	LARCENY
08-08-16	0508	102 14TH St NW	PUBLIC INTOXICATION
08-08-16	0617	1215 Lee Street	WARRANT SERVICE
08-08-16	0856	1215 Lee Street	LARCENY
08-08-16	0900	63 Bonnycastle Drive	LOST PROPERTY
08-09-16	0528	100 Block Chancellor	POSSESSION OF MARIJUANA
08-09-16	1145	20 South Lawn	PROPERTY DAMAGE
08-09-16	1700	1215 Lee Street	LOST PROPERTY
08-10-16	2015	1215 Lee Street	LOST PROPERTY
08-10-16	2117	1826 University Ave	LOST PROPERTY
08-11-16	1440	1215 Lee Street	ASSIST AGENCY
08-11-16	1408	1215 Lee Street	LARCENY
08-11-16	1258	1215 Lee Street	ASSIST AGENCY
08-11-16	1850	1215 Lee Street	VIOLATION Of  PROTECTIVE ORDER
08-12-16	1022	1210 Lee Street	TRAFFIC ACCIDENT
08-12-16	1645	1215 Lee Street	SIMPLE ASSAULT
08-12-16	1436	14 East Lawn	VADALISM
08-12-16	2214	1215 Lee Street	ASSIST AGENCY
08-13-16	0507	125 Chancellor Street	DIP
08-13-16	0745	1215 Lee Street	LARCENY
08-13-16	1435	1215 Lee Street	DIP
08-13-16	1814	145 McCormick Road	DIP
08-14-16	0424	1215 Lee Street	DISORDERLY CONDUCT
08-15-16	0823	117 11th Street SW	PROPERTY DAMAGE
08-15-16	1100	Interstate 64, Mile Marker 94	PROPERTY DAMAGE
08-15-16	1945	100 14th Street NW	D.I.P
08-16-16	1110	409 McCormick Road	LARCENY
08-16-16	1145	Nash Drive & Massie Road	VEHICLE CRASH
08-16-16	1430	1827 University Avenue	SUSPICIOUS PERSON
08-16-16	1815	1215 Lee Street	ASSAULT/DISORDERLY CONDUCT
08-16-16	1939	1222 Jefferson Park Avenue	LARCENY/DIP
08-18-16	0850	351 McCormick Road NO PI	VEHICLE CRASH
08-18-16	1238	1210 Lee Street NO PI	HIT & RUN
08-19-16	0400	1517 University Avenue	DISORDERLY CONDUCT
08-19-16	0547	1610 Avon Street	Assist Citizen
08-19-16	1121	1306 Lane Road	LARCENY
08-19-16	1812	1204 West Main Street	ASSAULT
08-19-16	2100	1800 Stadium Road	D.I.P
08-20-16	1829	579 McCormick Road	SAFE KEEPING
08-20-16	2154	295 Massie Road	FOUND PROPERTY
08-21-16	0330	295 Massie Road	DIP
08-21-16	0033	295 Massie Road	FALSE ID
08-21-16	0401	1115 Wertland Street	LIQUOR LAW VIOLATION
08-21-16	0349	1025 Wertland Street	LIQUOR LAW VIOLATION
08-21-16	0047	430 Treehouse Drive	MEDICAL ASSIST
08-21-16	0130	1200 Wertland Street	LIQUOR LAW VIOLATION
08-21-16	0401	1200 Block Wertland Street	LIQUOR LAW VIOLATION
08-21-16	0338	1215 Wertland Street	LIQUOR LAW VIOLATION
08-21-16	0329	1215 Wertland Street	LIQUOR LAW VIOLATION
08-21-16	0416	15 Hancock Drive	LARCENY
08-21-16	0545	405 Emmet Street	ASSIST CITIZEN/UNDERAGE POSSESSION
OCC:	08-21-16	1100 Wertland Street	LIQUOR LAW VIOLATION
08-21-16	0409	1100 Wertland Street	LIQUOR LAW VIOLATION
08-21-16	0409	1100 Wertland Street	LIQUOR LAW VIOLATION
08-22-16	0312	1400 University Ave	MEDICAL ASSIST/ALCOHOL VIOLATION
08-22-16	2050	1215 Lee Street	WEAPONS LAW VIOLATION
08-22-16	1327	415 Lane Road	LARCENY
08-22-16	1909	Stadium Road NO PI	VEHICLE CRASH
08-22-16	0330	173 Culbreth Rd	MEDICAL ASSIST/ALCOHOL VIOLATION
08-23-16	0417	1505 University Avenue	DIP
08-23-16	0230	795 Alderman Road	UNLAWFUL ENTRY
08-23-16	1600	468 Lambeth Commons	LARCENY
08-23-16	1900	2000 Stadium Road	VANDALISM
08-23-16	2330	1215 Lee Street	ASSAULT
08-24-16	0832	345 Crispell Drive NO PI	VEHICLE CRASH
08-24-16	1125	125 Ruppell Drive	ASSIST AGENCY
08-24-16	1230	149 Newcomb Road	LOST PROPERTY
08-24-16	1451	147 McCormick Road NO PI	VEHICLE CRASH
08-24-16	1723	Lee Street NO PI	VEHICLE CRASH
08-25-16	1345	1215 Lee Street	ASSIST AGENCY
08-25-16	1630	1215 Lee Street	HARASSING LETTER
08-25-16	1211	2300 Oak Ridge Rd Arrington VA	ASSIST AGENCY
08-25-16	1558	1001 N. Emmet Street	LARCENY
08-25-16	1907	432 McCormick Road	ASSIST CITIZEN
08-25-16	2329	16 Elliewood Ave	ASSIST CITIZEN
08-26-16	0400	25 Hancock Drive	ASSIST CITIZEN
08-26-16	0436	1335 Lee Street	TRESPASS
08-26-16	0437	1215 Lee Street	ASSIST AGENCY
08-26-16	0701	1826 University Avenue	POSSESSION OF FAKE ID
08-26-16	0950	255 West Main Street	ASSIST AGENCY
08-26-16	1120	1215 Lee Street	HARASSING LETTER
08-26-16	1107	145 McCormick Road NO PI	VEHICLE CRASH
08-26-16	1504	93 Amphitheater Way	ASSIST CITIZEN
08-26-16	2055	1215 Lee Street	FOUND PROPERTY
08-26-16	2143	1215 Lee Street	ASSIST AGENCY
08-27-16	0551	195 Vaughan Drive	MENTAL ASSIST
08-27-16	0703	7 West Pavilion	UNDERAGE POSSESSION
08-27-16	0652	1215 Lee Street	ASSIST AGENCY
08-27-16	0750	1826 University Avenue	FOUND PROPERTY
08-27-16	1615	583 Brandon Ave	COMPUTER HACKING
08-27-16	1442	210 Emmet Street S	PROPERTY DAMAGE
08-27-16	2014	235 Hereford Drive	TRESPASS
08-27-16	1856	1210 Lee Street	LARCENY
08-27-16	1920	450 Whitehead Road	MEDICAL ASSIST
08-28-16	0641	555 McCormick Road	UNDERAGE POSSESSION
08-28-16	0611	1900 Carrs Hill Road	DRUNK IN PUBLIC
08-28-16	0115	20 Elliewood Avenue	FORCIBLE FONDLING
08-28-16	0630	21 Hospital Drive	ASSIST CITIZEN
08-28-16	0552	35 Hancock Drive	LIQUOR LAW VIOLATION
08-28-16	0654	838 Buckler Drive	UNLAWFUL ENTRY
08-28-16	0811	1015 Massie Road	FOUND PROPERTY
08-28-16	2015	163 Rugby Road	PROPERTY DAMAGE
08-29-16	1011	1101 Millmont Street	SUSPICIOUS PACKAGE
