Date	Time	Location	Description
05-22-17	0610	409 McCormick Road	MEDICAL ASSIST
05-22-17	1828	117 11th Street Parking Garage	VANDALISM
05-23-17	0429	291 McCormick Rd	D.I.P
05-23-17	1337	1210 Lee Street NO PI	VEHICLE ACCIDENT
05-24-17	2130	1815 Stadium Road	OBSCENE NOTE
05-24-17	1426	1222 Jefferson Park Avenue	IRATE PHONE CALLER
05-25-17	1500	1215 Lee Street	ASSIST AGENCY
05-26-17	1231	1335 Lee Street NO PI	TRAFFIC ACCIDENT
05-27-17	0231	1415 University Ave	UNDERAGE POSESSION
05-27-17	0252	104 14th ST NW	DISORDERLY CONDUCT
05-27-17	0500	102 Minor Ct Lane	UNDERAGE POSSESION
05-27-17	0451	1112 Emmet St N	DUI
05-27-17	1430	385 McCormick Road	BOMB THREAT
05-27-17	2230	130 Culbreth Road	DESTRUCTON OF PROPERTY
05-27-17	2037	Alderman Road/Leak Drive	FAMILY OFFENSE
05-29-17	1216	351 McCormick Road	BOMB THREAT
05-30-17	1030	290 Massie Road	BOMB THREAT
05-30-17	1019	1415 JPA	BOMB THREAT
05-30-17	1303	485 McCormick Road	PEEPING TOM
05-30-17	1107	123 Emmet St N	LARCENY
05-30-17	1610	123 Emmet St N	UNAUTHORIZED ENTRY
05-30-17	1652	100 Newcomb Rd NO PI	ACCIDENT
05-30-17	1815	290 Massie Road NO PI	HIT & RUN
05-31-17	0530	123 Emmet Street N	LARCENY
05-31-17	0700	123 Emmet Street N	WARRANT SERVICE
#2017-152	REPORT	DAILY REPORT	DAILY REPORT #2017
06-01-17	0928	450 Whitehead Road	OFFENSIVE SPEECH
06-01-17	1053	410 Seymour Road	FOUND PROPERTY
06-01-17	1334	64 Lambeth Common	MOTOR VEHICLE THEFT
06-01-17	2345	21 University Circle	LOST PROPERTY
06-2-17	1230	160 McCormick Road	LARCENY
06-03-17	2112	111 14th St NW	DIP
06-05-17	0945	382 McCormick Road	ANNOYING PHONE CALLS
06-05-17	0803	1200 Block Lee Street	LOST PROPERTY
06-05-17	1430	1215 Lee Street	ASSIST AGENCY
06-06-17	0815	1215 Lee Street	MEDICAL PROCEDURE COMPLAINT
06-06-17	1930	1702 University Ave	LOST PROPERTY
06-07-17	1650	1215 Lee Street	ASSIST AGENCY
06-07-17	1750	1210 Lee Street	TRAFFIC ACCIDENT
06-07-17	2159	1100 W Main Street	DRUNK IN PUBLIC
06-08-17	0400	130 Culbreth Road	POSSESSION OF MARIJUANA
06-08-17	0420	1215 Lee Street	ASSAULT
06-08-17	1117	1215 Lee Street	ANNOYING CALLS
06-08-17	1445	485 McCormick Road	LARCENY
06-09-17	0355	100 14th Street NW B	DISORDERLY CONDUCT
06-09-17	1135	1215 Lee Street	ASSIST AGENCY
06-09-17	1520	1215 Lee Street	ASSIST AGENCY
06-10-17	1120	1215 Lee Street	FOUND PROPERTY
06-10-17	2330	190 McCormick Road	D.I.P
06-11-17	0400	1215 Lee Street	ASSIST CITIZEN
06-11-17	0230	1215 Lee Street	ASSAULT
06-11-17	0540	100 11th Street SW	DUI
06-11-17	0550	1215 Lee Street	ASSIST AGENCY
06-11-17	1254	1350 Jefferson Park Avenue	LOST PROPERTY
06-12-17	0500	1215 Lee Street	TRESPASSING
06-13-17	1510	1215 Lee Street	ABDUCTION, ROBBERTY
06-13-17	1614	1210 Lee Street	SIMPLE ASSAULT
06-13-17	2205	117 11th Street South	PROPERTY DAMAGE
06-14-17	2020	1215 Lee Street	ASSIST AGENCY
06-15-17	1030	109 Culbreth Rd	LARCENY
06-15-17	1630	Pavilion III	ANNOYING PHONE CALLS
06-16-17	0418	Wertland/14th Street	DUI, REFUSAL
06-16-17	1118	1215 Lee Street	TRESPASSING
06-16-17	1845	1220 Lee Street	SIMPLE ASSAULT, ECO
06-17-17	0544	1215 Lee Street	ASSIST AGENCY
06-17-17	0230	100 minor ct ln	ASSIST CITIZEN, UNDERAGE POSSESSION, FAKE ID
06-18-17	0419	1417 University Avenue	DRUNK IN PUBLIC, SIMPLE ASSAULT
06-18-17	1605	1215 Lee Street	ASSIST AGENCY
06-18-17	2314	400 Emmet Street North	NARCOTICS VIOLATION, DRUNK IN PUBLIC
06-19-17	0445	1100 Blk West Main St	DUI, REFUSAL, FAIL TO MAINTAIN LANE
06-19-17	0613	1215 Le Street	LARCENY, TRSPASSING
06-19-17	0000	2304 Ivy Road	BOMB THREAT
06-19-17	2054	525 McCormick Road	ASSIST AGENCY
06-19-17	2030	Pavilion X	FIRE
06-20-17	1336	135 Hospital Drive	PROPERTY DAMAGE
06-20-17	1830	583 Brandon Avenue	LOST PROPERTY
06-21-17	0308	1215 Lee Street	HIT & RUN; ELUDING
06-21-17	1700	1215 Lee Street	LARCENY
06-22-17	0249	1215 Lee Street	TRESPASSING
06-22-17	0345	1989 University Avenue	CURFEW VIOLATION, TRESPASS
06-22-17	1140	1605 Jefferson Park Avenue	CONCERNING BEHAVIOR
06-22-17	1753	1101 Millmont Street	TRAFFIC ACCIDENT
06-23-17	0045	1215 Lee Street	ASSIST CITIZEN/ECO
06-23-17	0245	1417 University Ave	DIP
06-23-17	0617	11th Street Garage	TRESPASS WARNING
06-23-17	1100	1335 Lee Street	LARCENY
06-23-17	2208	1335 Lee Street	FOUND PROPERTY
06-24-17	1556	300 Massie Road	VANDALISM
06-25-17	0224	1204 West Main Street	DIP
06-26-17	0535	117 11th Street SW	TRESSPASS
06-26-17	0919	117 11th Street SW	FOUND PROPERTY
06-26-17	1205	1215 Lee Street	ASSIST AGENCY
06-26-17	1400	123 North Emmet Street	LARCENY
06-26-17	2115	160 McCormick Road	ASSIST CITIZEN
06-27-17	1328	1215 Lee Street	BOMB THREAT
06-27-17	1120	1001 North Emmet	TRAFFIC ACCIDENT
06-27-17	1915	2304 Ivy Road	STALKING
06-28-17	1800	1215 Lee Street	ASSIST AGENCY
06-28-17	0500	117 11th Street NO PI	HIT & RUN
06-29-17	0700	1215 Lee Street	LARCENY
06-30-17	0246	11 Minor Court Lane	DIP, TRESPASS
06-30-17	0140	3 Elliewood Ave	UNDERAGE POSSESSION, PUBLIC URINATION
06-30-17	0509	1215 Lee Street	ASSIST AGENCY
06-30-17	1230	200 South Emmet	DRIVING DUI
06-30-17	1820	1815 Stadium Rd NO PI	HIT & RUN
06-30-17	2330	600 Massie Road	ASSIST CITIZEN
06-30-17	2240	1215 Lee Street	FOUND PROPERTY
07-01-17	1215	1215 Lee Street	LARCENY
07-01-17	0125	16 Elliewood Avenue	SIMPLE ASSAULT
07-01-17	0330	1215 Lee Street	SAFE KEEPING
07-01-17	0600	1321 West Main Street	SIMPLE ASSAULT; DIP
07-01-17	0420	1200 JPA	UNDERAGE POSSESSION/MEDICAL ASSIST/ FALSE ID
07-01-17	0750	Leonard Sandridge RD	DUI, NARCOTICS VIOLATION, REFUSAL
07-02-17	0215	1210 Lee Street	MOTOR VEHICLE THEFT
07-02-17	0635	1517 University Avenue	ASSAULT ON LAW ENFORCEMENT, UNDERAGE POSSESSION
07-02-17	0432	1210 Lee Street	LARCENY
07-02-17	1940	1215 Lee Street	ASSIST AGENCY
07-04-17	1000	1215 Lee Street	VERBAL THREAT
07-04-17	1040	1215 Lee Street	SIMPLE ASSAULT
07-04-17	1854	204 Emmet Street South	LARCENY
07-05-17	0545	1215 Lee Street	ASSIST CITIZEN
07-05-17	0545	1003 B Cherry Avenue	ASSIST AGENCY
07-05-17	1310	211 Emmet Street South NO PI	HIT AND RUN
07-05-17	1700	408 Earhart St	THREATENING EMAILS
07-05-17	1951	600 Massie Road	ASSIST AGENCY
07-05-17	1745	408 Earhart St	ASSIST AGENCY
07-05-17	0545	1215 Lee Street	ASSIST AGENCY
07-06-17	1145	931 Thomas Jefferson Pkwy	ASSIST AGENCY
07-06-17	1214	x	x
07-06-17	1800	295 Massie Road	SUSPICIOUS
07-07-17	0330	JPA/Lee Street	UNDERAGE POSSESSION/MEDICAL ASSIST
07-07-2016	1022	1215 Lee Street	SEX OFFENSE
07-07-17	1733	119 N Emmet Street	TRAFFIC ACCIDENT
07-08-17	0420	1521 University Avenue	UNDERAGE POSSESSION/MEDICAL ASSIST
07-08-17	0538	13th Street NW	UNDERAGE POSSESSION/MEDICAL ASSIST
07-08-17	0501	Rugby and Preston	ASSIST AGENCY
07-08-17	2255	1215 Lee street	SIMPLE ASSAULT
07-08-17	2350	63 Lambeth Common	FOUND PROPERTY
07-09-17	0600	1215 Lee Street	ASSIST AGENCY
07-09-17	0435	1215 Lee Street	DIP, ASSAULT ON LEO, UNDERAGE POSSESSION
07-09-17	0524	1215 Lee Street	DIP /UNDERAGE POSSESSION/MEDICAL ASSIST
07-09-17	0530	130 Culbreth Road	DIP
07-09-17	1145	539 McCormick Road	PROPERTY
07-09-17	1335	350 14th Street	POSSESION OF FAKE ID
07-09-17	2020	1215 Lee Street	LARCENY
07-09-17	1902	1210 Lee Street	ASSIST CITIZEN
07-10-17	0343	571 McCormick Road	UNDERAGE POSSESSION
07-10-17	1408	1215 Lee Street	TRAFFIC ACCIDENT
07-11-17	1345	351 McCormick Road	LARCENY
07-11-17	1941	1210 Lee Street	HIT AND RUN
07-12-17	0339	1240 Lee Street	D.I.P
07-12-17	0147	400 blk Emmet Street South	SHOTS FIRED
07-12-17	1649	1215 Lee Street	ASSIST AGENCY
07-12-17	0355	1215 Lee Street	FOUND PROPERTY
07-12-17	1324	1215 Lee Street	LOST PROPERTY
07-12-17	0900	290 Massie Road	MEDICAL ASSIST
07-12-17	2345	1210 Lee Street	DUI
07-13-17	2103	85 Engineers Way	LARCENY
2009	RPT:	1215 Lee Street	ASSIST AGENCY
07-13-17	2340	1800 University Avenue	DUI / TRAFFIC CRASH
07-13-17	2340	1800 University Avenue	DUI / TRAFFIC CRASH
0035	RPT:	400 Monroe Lane	BREAKING AND ENTERING
07-14-17	0057	510 Buckler Drive	POSS MARIJUANA/DUI/REFUSAL
07-14-17	0301	11 Elliewood Avenue	DIP /UNDERAGE POSSESSION
07-14-17	0400	9 Elliewood Avenue	DIP /UNDERAGE POSSESSION/FALSE ID
0500	RPT:	400 Monroe Lane	LARCENY
1450	RPT:	265 Hereford Dr	PROPERTY DAMAGE
2100	RPT:	1215 Lee Street	ASSIST AGENCY
07-15-17	0030	1215 Lee Street	ASSAULT
07-15-17	0345	1223 W Main St	DIP /UNDERAGE POSSESSION/FALSE ID
07-15-17	2216	1215 Lee Street	ASSAULT
07-15-17	2250	130 Culbreth Road	TRESPASS/INDECENT EXPOSURE
07-16-17	0532	9 Elliewood Ave	DIP /UNDERAGE POSS/MEDICAL ASSIST
07-16-17	01295	100 Rothery	DUI/REFUSAL/DRIVING W/O HEADLIGHTS
07-16-17	04005	104 14th Street NW	POSS. OF MARIJUANA/POSS FAKE ID
07-16-17	05025	1233 W. Main Street	DIP/UNDERAGE POSS/POSS FAKE ID
07-16-17	15155	117 11th Street NO PI	HIT AND RUN
07-16-17	2330	1215 Lee Street	ASSIST AGENCY
07-16-17	2300	1395 W. Main Street	DIP
07-16-17	2340	1210 Lee Street	LOST PROPERTY
07-17-17	0140	1200 West Main Street	POSS. OF MARIJUANA
07-17-17	1410	295 Massie	TRAFFIC ACCIDENT
07-17-17	1844	x	x
07-17-17	2230	1340 Jefferson Park Avenue	DIP
07/18/17	0310	Roosevelt Brown/King Street	POSS. OF MARIJUANA
07-18-17	0538	Brandon Ave and JPA	TRAFFIC ACCIDENT
07-18-17	1100	1500 Jefferson Park Avenue	TRAFFIC NON
07-18-17	1238	1222 Jefferson Park Avenue	ASSIST AGENCY
07-18-17	1830	400 Emmet Street	FOUND PROPERTY
07-18-17	1800	117 11th Street SW	ASSIST AGENCY
07-19-17	1530	1244 RT 10 Duffy Road	FOUND PROPERTY
07-19-17	1442	1215 Lee Street	SUSPICIOUS ACTIVITY
07-19-17	1810	1215 Lee Street	THREATENING COMMUNICATION
07-20-17	0500	605 Reservoir Road	TRESPASS
07-21-17	0802	1215 Lee Street	SIMPLE ASSAULT
07-21-17	0600	1300 Blk Jefferson Park Ave	TRESPASSING
07-21-17	1630	200 McCormick Road	LOST PROPERTY
07-21-17	1710	122 University Ave.	PROPERTY DAMAGE
07-21-17	2045	774 Alderman Road	SUSPICIOUS PERSON
07-22-17	0300	University Ave / Culbreth Road	DUI
07-22-17	0330	485 McCormick Rd	UNDERAGE POSSESSION/FAKE ID
07-22-17	2048	1215 Lee Street	ASSIST AGENCY
07-22-17	1930	1215 Lee Street	ASSIST AGENCY
07-24-17	0250	1300 West Main Street	TRESPASS
07-24-17	1308	1210 Lee Street	ASSAULT
07-24-17	1700	1210 Lee Street	PROPERTY DAMAGE
07-24-17	1855	1215 Lee Street	STALKING
07-25-17	0245	1300 Jefferson Park Ave	VERBAL ARGUMENT
07-25-17	1420	265 Hereford Drive	LARCENY
07-25-17	2230	1215 Lee Street	ASSAULT
07-26-17	0730	1101 Milmont Street	LARCENY
07-26-17	2330	Alderman Road and Lewis Mountain Road	ASSIST CITIZEN
07-27-17	1100	5th Street Station Parkway	ASSIST AGENCY
07-27-17	1500	102 Amphitheater Way	UNUSUAL CORRESPONDENCE
07-27-17	1630	1204 West Main Street	TRAFFIC HIT AND RUN
07-28-17	0130	16 Elliewood Ave	D.I.P/UNDERAGE POSSESSION
07-28-17	2230	Lawn	LOST PROPERTY
07-28-17	2245	JPA/Brandon Ave	POSSESSION OF MARIJUANA
07-31-17	0534	JPA @ Lee Street	DRUNK IN PUBLIC
07-31-17	1600	1210 Lee Street NO PI	HIT & RUN
07-31-17	1700	435 Treehouse Drive	SUICIDE
07-31-17	1729	1221 Lee Street	LARCENY
07-31-17	2330	1215 Lee Street	NARCOTICS VIOLATION
08-01-17	0415	Hancock @ McCormick	DRUNK IN PUBLIC
08-01-17	0400	Engineer’s Way / Whitehead Rd	TRESPASS
08-01-17	1309	Property Damage	PROPERTY DAMAGE
08-01-17	2015	565 McCormick Road	LOST PROPERTY
08-02-17	0727	Pratt Drive	TRAFFIC ACCIDENT
08-02-17	1530	300 Massie Road	PROPERTY DAMAGE
08-02-17	2021	1204 W Main Street	ANIMAL COMPLAINT
08-02-17	2345	31 Bonnycastle Drive	LARCENY
08-03-17	1508	435 Tree House Drive	RAPE
08-03-17	1902	1215 Lee Street	LARCENY
08-03-17	2022	160 McCormick Road	HIT AND RUN
08-04-17	1813	400 Brandon Avenue	ECO
08-05-17	0317	1826 University Avenue	D.I.P, TRESPASSING
08-05-17	2008	1900 University Avenue	POSSESSION OF MARIJUANA
08-05-17	2318	100 10th ½ Street	D.I.P
08-06-17	1930	1215 Lee Street	FOUND PROPERTY
08-07-17	1430	1215 Lee Street	WARRANT SERVICE
08-07-17	1700	2304 Ivy Road	SAFEKEEPING
08-07-17	1700	2304 Ivy Road	SAFEKEEPING
08-07-17	2110	1210 Lee Street	D.I.P
08-07-17	2306	1215 Lee Street	SIMPLE ASSAULT
08-08-17	2012	235 Hereford Drive	LARCENY
08-08-17	1400	21 Hospital Drive	SUSPICIOUS PERSON
08-08-17	2248	1215 Lee Street	NARCOTICS VIOLATION
08-09-17	1450	1221 Lee Street	MEDICAL ASSIST
08-09-17	2311	1815 Stadium Road	PROPERTY DAMAGE
08-10-17	0600	1215 Lee Street	VERBAL THREAT
08-10-17	1905	914 Emmet Street	ASSIST AGENCY
08-11-17	0220	16 Elliewood Avenue	D.I.P, UNDERAGE POSSESSION
08-11-17	0250	16 Elliewood Avenue	UNDERAGE POSSESSION/MED ASSIST
08-11-17	1115	1215 Lee Street	SIMPLE ASSAULT
08-11-17	1313	2304 Ivy Road	ASSIST CITIZEN
08-11-17	2355	1826 University Avenue	Aggravated ASSAULT
08-12-17	0017	1826 University Avenue	SIMPLE ASSAULT
08-12-17	1019	1826 University Avenue	AGGRAVATED ASSAULT
08-12-17	1610	316 East Main Street	ASSIST AGENCY
08-12-17	1856	1615 North Emmet Street	ASSIST AGENCY
08-12-17	1620	1215 Lee Street	FOUND PROPERTY
08-12-17	0355	1215 Lee Street	ASSIST CITIZEN
08-13-17	0102	235 McCormick Road	POSSESSION OF MARIJUANA
08-13-17	0651	1215 Lee Street	FOUND PROPERTY
08-13-17	2210	1215 Lee Street	LARCENY
08-14-17	1300	200 Edman Drive	ASSIST AGENCY
08-14-17	1300	975 Hilton Heights Road	ASSIST AGENCY
08-14-17	0545	1210 Lee Street	LARCENY
08-14-17	0148	McCormick Road	TRAFFIC ACCIDENT
08-14-17	1850	445 Rugby Road	ASSIST AGENCY
08-14-17	2101	1240 Lee Street	PROPERTY LOST
08-16-17	1530	435 Tree House Drive	STOLEN VEHICLE
08-16-17	1615	148 Amphitheater Way No PI	HIT & RUN
08-16-17	1738	1215 Lee Street	FOUND PROPERTY
08-16-17	1755	1826 University Avenue	DISORDERLY CONDUCT
08-16-17	2010	450 Whitehead Road	FOUND PROPERTY
08-17-17	0422	2212 Ivy Road	DUI
08-17-17	1042	1335 Lee Street	CONCERNING CONDUCT
08-17-17	1326	117 11th Street NW NO PI	HIT & RUN
08-17-17	1800	1215 Lee Street	LARCENY
08-17-17	1912	900 Grove Street	PROPERTY DAMAGE
08-18-17	0535	100 Minor Court Lane	DIP
08-18-17	0200	1215 Lee Street	TRESPASS
08-18-17	1430	202 Jeanette Lancaster Way	HATE SPEECH
08-18-17	1519	450 McCormick Road	LOST PROPERTY
08-18-17	1500	1215 Lee Street	SUSPICIOUS DEATH
08-19-17	2230	290 Massie Road	THREATENING EMAIL
08-19-17	2350	1215 Lee Street	FOUND PROPERTY
08-20-17	0234	1300 Block Wertland Street	MEDICAL ASSIST, UNDERAGE POSSESSION, DIP
08-20-17	0230	1311 Wertland Street	PUBLIC INTOXICATION, POSS.FAKE ID
08-20-17	0340	100 Rugby Road	DUI, UNDERAGE POSSESSION, OPEN CONTAINER
08-20-17	0430	165 Rugby Road	UNDERAGE POSSESSION, MEDICAT ASSIST
08-20-17	0515	1826 University Avenue	VANDALISM
08-20-17	1320	Copeley Road and Massie Road	TRAFFIC ACCIDENT
08-20-17	1630	85 Engineers Way	LARCENY
08-21-17	0340	McCormick Road at Old Reservoir	NARCOTICS VIOLATION
08-21-17	0830	Hereford Drive at McCormick Road	TRAFFIC ACCIDENT
08-21-17	1750	465 Crestwood Drive	OFFENSIVE EMAILS
08-21-17	1850	100 Hospital Drive	FOUND PROPERTY
08-21-17	2046	508 Cleveland Ave	ASSIST AGENCY
08-21-17	2349	1310 Carlton Avenue	ASSIT AGENCY
08-22-17	1225	1540 Jefferson Park Avenue	PROPERTY DAMAGE
08-22-17	1251	Law School D2 Parking Lot NO PI	HIT AND RUN
08-22-17	1650	250 Hereford Drive	VANDALISM
08-22-17	0018	248 McCormick Road	ARSON
08-23-17	0044	124 Mimosa Drive	PROPERTY DAMAGE
08-23-17	0730	1015 Massie Road	VANDALISM
08-23-17	0904	1215 Lee Street	LARCENY
08-23-17	1300	1215 Lee Street	LARCENY
08-23-17	1800	117 11th Street SW NO PI	HIT AND RUN
08-23-17	2040	252 McCormick Road	PAST RAPE
08-24-17	0050	510 Massie Road	LARCENY
08-24-17	1100	1210 Lee Street	PROPERTY DAMGE
08-24-17	1130	1309 Lee Street	PROPERTY DAMGE
08-24-17	1027	180 McCormick Road	LOST PROPERTY
08-24-17	1600	1215 Lee Street	ASSAULT SIMPLE
08-24-17	2009	520 Edgemont Road	THREATENING MESSAGES
08-24-17	1750	1215 Lee Street	ASSIST AGENCY
08-24-17	1900	1215 Lee Street	LARCENY
08-25-17	0439	450 Treehouse Drive	POSS. MARIJUANA
08-25-17	0607	485 McCormick Road	D.I.P
08-25-17	1011	164 McCormick Road	LARCENY
08-26-17	0410	15 Hancock Drive	DRUG NARCOTICS VIOLATION
08-26-17	0310	16 Elliewood Avenue	D.I.P UNDERAGE POSSESSION, FALSE ID
08-26-17	0515	1404 Jefferson Park Ave	UNDERAGE POSSESSION, MEDICAL ASSIST
08-26-17	0538	1400 University Ave	UNDERAGE POSSESSION, MEDICAL ASSIST
08-26-17	2109	215 Hereford Drive	LOST PROPERTY
08-27-17	1406	1215 Lee Street	WELFACE CHECK
08-27-17	1730	300 Massie Road NO PI	HIT AND RUN
08-27-17	0100	14 E Lawn	LOST PROPERTY
08-27-17	2050	1215 Lee Street	ASSIST AGENCY
08-28-17	0600	409 McCormick Road	FOUND PROPERTY
08-28-17	1421	295 Massie Road NO PI	TRAFFIC ACCIDENT
08-29-17	1400	1215 Lee Street	ASSIST AGENCY
08-29-17	1516	1215 Lee Street	LARCENY
08-29-17	1900	290 Massie Road	LARCENY
08-30-17	0519	252 McCormick Road	SUSPICIOUS CIRCUMSTANCE
08-30-17	0600	1215 Lee Street	THREATENING LANGUAGE
08-30-17	1316	485 McCormick Road	LOST PROPERTY
08-31-17	0604	12 East Lawn	BURGLARY
08-31-17	0650	40 South Hall	BURGLARY
08-31-17	1400	1215 Lee Street	ASSIST AGENCY
08-31-17	1600	1215 Lee Street	ASSAULT BY INTIMIDATION
08-31-17	1342	575 Alderman Road NO PI	TRAFFIC ACCIDENT
08-31-17	2000	1215 Lee Street	ASSIST AGENCY
08-31-17	1920	3 Elliewood Ave	POSSESSION FAKE ID
08-31-17	2230	1826 University Avenue	DISORDERLY CONDUCT
08-31-17	2200	561 McCormick Road	SIMPLE ASSAULT
08-31-17	2250	1826 University Ave	TRESPASSING
09-01-17	1600	2400 Old Ivy Road	FRAUD
09-01-17	0530	7 West Pavilion	UNDERAGE POSSESSION, DIP, FALSE ID
09-01-17	0645	1215 Lee Street	ASSIST AGENCY
09-01-17	0538	1427 University Avenue	DIP
09-01-17	0945	409 McCormick Road	SUSPICIOUS ACTIVITY
09-01-17	1530	180 McCormick Road	FOUND PROPERTY
09-01-17	1600	1215 Lee Street	VEHICLE CRASH
09-01-17	1939	1215 Lee Street	SIMPLE ASSAULT, DISORDERLY CONDUCT
09-02-17	0014	1215 Lee Street	FOUND PROPERTY
09-02-17	0514	579 McCormick Road	UNDERAGE POSS/MED ASSIST
09-02-17	0400	102 14th Street NW	DIP; DISORDERLY CONDUCT
09-02-17	0430	1515 University Avenue	D.I.P., UNDERAGE POSSESSION
09-02-17	0530	571 McCormick Road	UNDERAGE POSS/MED ASSIST
09-02-17	1648	100 Emmet Street S	D.I.P
09-02-17	1920	1815 Stadium Road	SIMPLE ASSAULT
09-02-17	2235	1814 Stadium Road	FOUND PROPERTY
09-03-17	0015	Ivy Road @ Bypass off Ramp	DUI
09-03-17	0244	15 Hancock Drive	UNDERAGE POSS/MED ASSIST
09-03-17	0400	1826 University Ave	UNDERAGE POSSESSION, TRESPASS, FALSE ID
09-03-17	0515	571 McCormick Road	UNDERAGE POSS/MED ASSIST
09-03-17	2345	1215 Lee Street	SIMPLE ASSAULT
09-04-17	0416	1215 Lee Street	SIMPLE ASSAULT
09-04-17	1012	291 McCormick Road	LARCENY
09-04-17	1515	435 Treehouse Drive	ASSIST CITIZEN
09-04-17	2237	McCormick Road / Hancock Drive	LOST PROPERTY
09-05-17	0608	382 McCormick Road	DAMAGED PROPERTY
09-05-17	1158	1215 Lee Street	LARCENY
09-05-17	1449	1215 Lee Street NO PI	TRAFFIC ACCIDENT
09-05-17	1848	400 Emmet Street South	COMPUTER TRESPASS
09-06-17	0836	McCormick Road/McGuffy Drive	TRAFFIC ACCIDENT
09-06-17	2036	1826 University Avenue	LOST PROPERTY
09-06-17	2201	160 McCormick Road	LARCENY
09-07-17	1540	E 3 Lot Whitehead Road NO PI	HIT AND RUN
09-07-17	1600	E 3 Lot Whitehead Road	PROPERTY DAMAGE
09-07-17	1614	485 McCormick Road	LARCENY
09-07-17	2334	185 Vaughan Drive NO PI	TRAFFIC ACCIDENT
09-07-17	2200	265 Hereford	LOST PROPERTY
09-08-17	1730	490 4 Seasons Drive	ASSIST AGENCY
09-08-17	0013	445 Rugby Road	D.I.P., UNDERAGE POSSESSION
09-08-17	1751	405 Emmet Street South NO PI	HIT AND RUN
09-08-17	1924	130 Culbreth Road	LEWD ACT/TRESPASSING
09-08-17	2232	385 McCormick Road	LOST PROPERTY
09-09-17	0625	436 McCormick Road	UNDERAGE POSS/MED ASSIST
09-09-17	0133	235 Hereford Drive	INTENTIONAL ALARM
09-09-17	0724	University Ave/Rugby Ave	D.I.P
09-09-17	0340	561 McCormick Road	MED ASSIST
09-09-17	0610	1215 Lee Street	ASSIST AGENCY
09-09-17	1107	1215 Lee Street	SEXUAL BATTERY
09-09-17	2020	1815 Stadium Road	POSSESSION OF FAKE ID
09-09-17	2203	1815 Stadium Road	FOUND PROPERTY
09-10-17	0452	526 Floyd Drive	UNDERAGE POSS/MED ASSIST
09-10-17	0602	452 Lambeth Field	UNDERAGE POSS/MED ASSIST
09-10-17	0504	571 McCormick Rd	UNDERAGE POSS/MED ASSIST
09-10-17	0526	460 Lambeth Field	UNDERAGE POSS/MED ASSIST
09-10-17	0522	555 McCormick Road	UNDERAGE POSS/MED ASSIST
09-11-17	0030	1215 Lee Street	ASSIST AGENCY
09-11-17	1250	100 Newcomb Road	SUSPICIOUS PERSON
09-11-17	1515	1215 Lee Street	ASSIST AGENCY
09-11-17	1735	1240 Lee Street	LARCENY
09-11-17	2300	450 McCormick Road	ASSIST CITIZEN
09-12-17	1021	1215 Lee Street	MEDICAL ASSIST
09-12-17	1000	110 Bayly Drive	COUNTERFITING/FORGERY
09-12-17	0945	1215 Lee Street	ASSAULT
09-12-17	1100	1210 Lee Street NO PI	HIT & RUN
09-12-17	1407	145 McCormick Road	SUSPICIOUS
09-12-17	2330	1215 Lee Street	ASSAULT
09-13-17	0019	1826 University Avenue	DIP
09-13-17	0500	248 McCormick Road	LOST PROPERTY
09-13-17	1030	450 Whitehead Road	SUSPICIOUS PERSON
09-13-17	1012	208 Sprigg Lane	HALL MATE DISPUTE
09-13-17	1515	UVA Rotunda	DISTURBING FACEBOOK POSTS
09-14-17	0240	20 South Lawn	FOUND PROPERTY
09-14-17	0943	450 Whitehead Road	TRESPASS
09-14-17	1335	Massie road/Copeley Road	DOMESTIC ASSAULT
09-14-17	1055	1215 Lee Street	SIMPLE ASSAULT
09-14-17	1200	1215 Lee Street	LARCENY
09-14-17	1348	435 Treehouse Drive	RAPE
09-14-17	1915	1215 Lee Street	ASSIST AGENCY
09-14-17	2030	1215 Lee Street	THREATENING STATEMENT
09-14-17	2100	409 McCormick Road	VANDALISM
09-14-17	2140	450 Whitehead Road	LARCENY FROM BUILDING
09-15-17	0313	100 Minor Court	DIP
09-15-17	0343	100 Minor Court Lane	UNDERAGE POSSESSION, FAKE ID
09-15-17	0255	100 Minor Court Lane	UNDERAGE POSSESSION, FAKE ID
09-15-17	0430	100 Minor Court Lane	VADALISM
09-15-17	1456	914 Emmet Street North	LARCENY
09-15-17	1658	918 Emmet Street North	LARCENY
09-15-17	2350	400 Emmet St. South	UNDERAGE POSSESSION, TRAFFIC VIOLATION
09-16-17	0523	425 Treehouse Drive	MED ASSIST/UNDERAGE POSSESSION
09-16-17	0546	425 Treehouse Drive	MED ASSIST/UNDERAGE POSSESSION
09-16-17	1306	148 Mimosa Court	FOUND PROPERTY
09-16-17	2036	84 Monroe Hill Road	ODD ONLINE STATEMENTS
09-16-17	2000	1702 University Avenue	D.I.P, UNDERAGE POSSESSSION, FALSE ID
09-16-17	1914	235 McCormick Road	D.I.P, UNDERAGE POSSESSION
09-16-17	1941	1335 Lee Street	TRESPASSING
09-16-17	2330	579 McCormick Road	ANIMAL BITE
09-17-17	0515	Reservoir Road	DRUG VIOLATION
09-17-17	0651	Lile Aly at Rotunda Drive	MED ASSIST/UNDERAGE POSSESSION
09-17-17	0842	62 Monroe Hill	WELFARE CHECK
09-17-17	0120	1215 Lee Street	ASSIST AGENCY
09-17-17	1600	1215 Lee Street	ASSIST AGENCY
09-17-17	1646	30 S Lawn	LARCENY
