Date	Time	Location	Description
04-26-14	2053	115 Mimosa Drive	FIRE NOT ARSON
04-27-14	2123	85 Engineers Way	ASSIST AGENCY
04-28-14	1029	561 McCormick Road	VANDALISM
04-28-14	0950	571 McCormick Road	VANDALISM
04-28-14	1611	561 McCormick Road	LARCENY
04-29-14	1155	1215 Lee St	LARCENY
04-29-14	1500	1562 Jefferson Park Ave	TRAFFIC ACCIDENT
04-29-14	1917	51 West Lawn	LARCENY
04-30-14	0200	420 McCormick Road	ASSIST CITIZEN
04-30-14	0600	555 McCormick Road	ASSIST CITIZEN
04-30-14	0733	1325 Lee Street	BREAKING AND ENTERING
04-30-14	0734	1215 Lee Street	LARCENY FROM BUILDING
04-30-14	1055	109 Culbreth Road	LARCENY FROM BUILDING
04-30-14	1055	117 Mimosa Drive	MISSING PERSON
04-30-14	1619	215 Hereford Drive	LARCENY
04-30-14	2149	1215 Lee Street	DIP
05-01-14	0908	467 Lambeth Field	EMBEZZLEMENT
05-01-14	1230	1235 Lee Street	SUSPICIOUS CIRCUMSTANCES
05-01-14	1630	450 Whitehead Road	LARCENY
05-02-14	0400	13th St. at West Main	DUI (3rd OFFENSE)
05-02-14	0800	380 Crispell Dr.	PROPERTY DAMAGE
05-02-14	0810	583 Brandon Ave	SUICIDE (ATTEMPTED)
05-02-14	1303	1300 Lee St.	LARCENY
05-02-14	2100	380 Crispell Dr.	MOTOR VEHICLE THEFT
05-03-14	0337	117 Elliewood Ave	D.I.P
05-03-14	0445	14th st nw & west main st	DISORDERL CONDUCT
05-03-14	2156	1215 Lee St	PUBLIC INTOXICATION
05-03-14	2315	1215 Lee St	ASSAULT
05-04-14	0353	100 Elliewood Avenue	D.I.P
05-04-14	04115	1215 Lee Street	D.I.P
05-04-14	0630	19 West Lawn	D.I.P
05-05-14	0915	382 McCormick Road	VANDALISM
05-05-14	1300	600 Massie Road	PROPERTY DAMAGE
05-06-14	1500	525 McCormick Rd	ASSIST CITIZEN
05-06-14	1612	1210 Lee St NO PI	TRAFFIC ACCIDENT
05-07-14	1125	203 Rugby Road	BURGLARY
05-07-14	1115	1235 Lee Street	SUSPICIOUS CIRCUMSTANCES
05-07-14	1800	435 Tree House Drive	LARCENY
05-08-14	0341	220 McCormick Rd	TRESPASSING
05-08-14	0624	381 Gooch	ASSIST CITIZEN
05-08-14	1200	Bonny Castle Drive	LOST PROPERTY
05-08-14	1450	450 Echo Parking Lot	PROPERTY DAMAGE
05-09-14	1500	525 McCormick Road	LOST PROPERTY
05-09-2014	1208	300 Block of Floyd Drive NO PI	ACCIDENT
05-09-14	1430	525 McCormick Road	LARCENY
05-09-14	2330	Elliewood & University	DIP
05/11/14	0400	695 Nash Drive	PROPERT DAMAGE
05/11/14	0928	600 Block Nash Drive NO PI	TRAFFIC ACCIDENT
05/12/14	0400	Monroe Lane & JPA	DUI
05/12/14	1952	84 Monroe Hill Road	BREAKING & ENTERING
05/13/2014	02:30	Farrish Circle	ATTEMPTED KIDNAPPING
05/13/2014	12:35	Edgemont Rd	PROPERTY DAMAGE
15:08	05/13/2014	101 Hospital Drive	Suspicious Circumstances
18:30	05/13/2014	1215 Lee Street	ASSIST AGENCY
23:49	05/13/2014	McCormick Road	TRESPASS
05-14-14	1034	1235 Lee Street NO PI	VEHICLE ACCIDENT
05-14-14	1335	417 Emmet Street South	PROPERTY DAMAGE
05-14-14	1658	1101 Millmont Street	LOST PROPERTY
05-15-14	0856	62 Monroe Hill Road	IMPROPER DUMPING
05-16-14	0846	117 Mimosa Drive	ASSIST CITIZEN MEDICAL
05-16-14	1150	1335 Lee Street	LARCENY FROM BUILDING
05-16-14	1830	1826 University Avenue	LARCENY
05-17-14	0930	1221 Lee St.	SAFEKEEPING
05-17-14	1400	1605 Jefferson Park Ave.	ASSIST CITIZEN (MEDICAL)
05-19-14	1025	435 Treehouse Drive	PROPERTY DAMAGE
05-19-14	1429	20 South Lawn	LOST PROPERTY
05-19-14	1625	14 East Lawn	FOUND PROPERTY
05-19-14	1615	1215 Lee Street	LARCENY
05-20-14	0446	Rotunda south side	LARCENY
05-20-14	0627	Elliewood Ave at University Ave	DIP
05-20-14	0445	1815 Stadium Road	TRESPASS
05-20-14	0830	117 11th Street SW /11th St Garage	PROPERTY DAMAGE
05-20-14	1210	180 McCormick Road	LOST PROPERTY
05-20-14	1428	Jefferson Park Avenue	ACCIDENT
05-20-14	1447	579 McCormick Road	LARCENY
05-21-14	0822	300 Massie Rd/McCue Center	PROPERTY DAMAGE
05-21-14	1151	159 Ruby Road	PROPERTY DAMAGE
05-21-2014	2115	1215 Lee Street	ASSIST AGENCY
05-22-14	0432	1215 Lee Street	DIP
05-22-14	0543	1700 Block JPA	DUI
05-22-14	1010	830 Run Street	ASSIST AGENCY
05-22-14	1450	300 block Massie Rd	TRAFFIC ACCIDENT
05-22-14	1901	1215 Lee St	SIMPLE ASSAULT
05-22-2014	1819	450 Whitehead Rd	LARCENY
05-22-2014	2145	1215 Lee Street	LARCENY
05-23-14	0500	2200 Ivy Rd	DUI
05-23-14	0538	1611 University Ave	IMPROPER DISPLAY
05-23-14	1510	1215 Lee Street	DRUG/NARCOTIC VIOLATION
05-23-14	1720	160 McCormick Rd	DISORDERLY CONDUCT/TRESPASS
05-24-14	1310	1215 Lee Street	DIP
05-27-14	0515	106 Shamrock Road	D.U.I.
05-27-14	1115	1215 Lee Street	ASSIST AGENCY
05-27-14	1530	1826 University Avenue	FOUND PROPERTY
05-27-14	1750	14th Street	ASSIST AGENCY
05-28-14	0002	Wertland Street	DIP
05-28-14	1437	200 Block Emmett Street	ASSIST AGENCY
05-29-14	0450	1702 University Avenue	TRESPASS
05-29-14	2140	160 McCormick Road	VANDALISM
05-31-14	0930	101 Hospital Drive	VANDALISM
06-01-14	1340	450 Whitehead Road	ASSIST CITIZEN
06-01-14	1318	1720 University Avenue	FOUND PROPERTY
06-02-14	1041	117 11th St SW	LARCENY
06-02-14	1437	1215 Lee St	ASSIST AGENCY
05-30-14	1232	2304 Ivy Rd	SUSPICIOUS
06-02-14	1315	108 Cresap Rd	SUSPICIOUS
06-02-14	1140	2 Cracker Box	BREAK & ENTER
06-03-14	0600	1300 W. Main Street	ASSAULT
06-03-14	0725	300 Massie Road	PROPERTY DAMAGE
06-03-14	07:34	1321 Lee street P.I.	TRAFFIC ACCIDENT
06-03-14	1800	450 Copeley Road	LOST PROPERTY
06-04-14	1600	1215 Lee Street	DISORDERLY/TRESPASSING
06-04-14	1224	673 Alderman Road	PROPERTY DAMAGE
06-04-14	1948	Alderman/George Welsh Way	TRAFFIC ACCIDENT
06-05-14	0407	117 11th Street	PROPERTY DAMAGE
06-05-14	1603	1300 West Main Street	TRESPASSING
06-06-14	1655	599 McCormick Rd	TRAFFIC ACCIDENT
06-06-14	1737	130 Culbreth Rd	LOST PROPERTY
06-06-14	2133	30 South Lawn	DIP
06-06-14	2315	1215 Lee St	DIP/POSSESSION
06-07-14	0300	1215 Lee St	PROPERTY
06-07-14	1430	2304 Ivy Rd	FOUND PROPERTY
06-07-14	1238	1215 Lee St	WARRANT SERVICE
06-07-14	1810	1215 Lee St	LOST PROPERTY
06-07-14	2144	1215 Lee St	SAFEKEEPING
06-08-14	0741	248 McCormick Road	FOUND PROPERTY
06-08-14	2000	1210 Lee Street	VANDALISM
06-08-14	1745	1215 Lee Street	ASSAULT SIMPLE
06-09-2014	1051	530 Edgemont Road	TRAFFIC ACCIDENT
06-09-2014	1335	295 Massie Road	HIT AND RUN
06-09-2014	1523	400 Block Copley Road	TRAFFIC ACCIDENT
06-09-2014	1422	1215 Lee Street	ASSIST AGENCY
06-09-2014	1527	Crispell Drive & Lee Street	TRAFFIC ACCIDENT
06-10-2014	0230	101 Hospital Drive	TRESPASSING
06-10-2014	1900	1215 Lee Street	LARCENY
06-11-2014	0205	1700 JPA	DUI
06-11-2014	0615	1215 Lee St	TRESSPASS
06-11-2014	0850	116 University Gardens	STOLEN VEHICLE
06-11-2014	1223	1215 Lee St	WARRANT SERVICE
06-11-2014	1605	135 Hospital Dr	FOUND PROPERTY
06-12-2014	0051	1215 Lee St.	TRESPASSING
06-12-2014	0710	1215 Lee St.	FOUND PROPERTY
06-12-2014	1110	735 Alderman Rd.	PROPERTY DAMAGE
06-12-2014	1559	1210 Lee St.	HIT AND RUN
06-12-2014	1430	180 McCormick Rd.	SUSPICIOUS CIRCUMSTANCE
06-12-2014	1700	1215 Lee St.	MOTOR VEHICLE THEFT
06-12-2014	2345	15th St. at Grady Ave.	ASSIST AGENCY
06-13-2014	1253	2454 Old Ivy Road	LARCENY
06-13-2014	1505	525 Alderman Rd	LARCENY
06-14-14	0332	1500 Block University Ave	DUI
06-14-14	0342	1427 University Ave	DIP
06-14-14	0620	380 Crispell Dr	DESTRUCTION OF PROPERTY
06-14-14	1338	1221 Lee Street	LARCENY
06-15-14	0054	Intersection of Treehouse and Alderman Roads	ACCIDENT
06-15-14	0400	2029 Ivy Road	DUI
06-16-14	1130	1240 Lee Street	SUSPICIOUS PACKAGE
06-16-14	2100	231 Cauthen Dorm	ASSIST CITIZEN
06-17-14	1100	1340 JPA	LARCENY
06-17-14	1413	2474 Old Ivy Road	PROPERTY DAMAGE
06-17-14	2200	1989 University Avenue	LARCENY
06-18-14	0113	1400 University Avenue	FOUND PROPERTY
06-18-14	0327	1340 Jefferson Park Avenue	TRESPASSING
06-18-14	2108	1215 Lee Street	ASSAULT
06-19-14	0057	Hospital Drive	LARCENY
06-19-14	1715	1955 Ivy Road	PROPERTY DAMAGE
06-20-2014	0957	1827 University Avenue	SUSPICIOUS CIRCUMSTANCES
06-21-2014	0615	400 S Emmet Street	DUI
06-21-2014	0936	300 Massie Road	PROPERTY LOST
06-21-2014	1510	2150 Barracks Road	TRESPASS
06-22-14	1718	20 Duffy Boulevard	TRESPASSING
06-23-14	1203	11th Street Garage NO PI	ACCIDENT
06-23-14	1940	1215 Lee Street	SIMPLE ASSAULT
06-24-14	0858	Jefferson Park Avenue	ACCIDENT
06-25-14	0700	1015 Massie Road	Assist citizen
06-25-14	2000	385 McCormick Road	LOST PROPERTY
06-26-14	0659	380 Crispell Drive	PROPERTY DAMAGE
06-26-14	0950	141 Cabell Drive	LARCENY
06-26-14	2200	1826 University Ave	PROPERTY DAMAGE
06-27-14	0219	1517 University Ave	DRIVING SUSPENDED
06-27-14	0609	380 Crispell Drive	DIP
06-27-14	1030	1702 University Ave	LARCENY
06-27-14	1110	1900 Blk University Ave	DIP
06-27-14	1400	1335 Lee St	LARCENY
06-27-14	1775	1210 Lee St Garage	PROPERTY DAMAGE
06-28-14	0627	2009 Stadium Rd	ASSIST CITIZEN MEDICAL
06-28-14	0132	400 S Emmett St	FOUND PROPERTY
06-30-14	0200	1215 Lee Street	ASSIST AGENCY
06-30-14	1514	Gilmer Drive	PROPERTY DAMAGE
06-30-14	1435	585 McCormick Road	LOST PROPERTY
07-01-14	1255	400 South Emmett Street	ACCIDENT
07-02-14	0023	1215 Lee Street	SIMPLE ASSAULT
07-02-14	1033	600 Massie Road	SUSPICIOUS CIRCUMSTANCE
07-02-14	1818	278 Peyton Court	PROPERTY DAMAGE
07-02-14	2029	450 Whitehead Road	LARCENY
07-02-14	2345	1215 Lee Street	SIMPLE ASSAULT
07-04-14	0430	1215 Lee St	PROPERTY FOUND
07-04-14	0330	2161 Barracks Rd	DUI
07-04-14	2000	1826 University Ave	FOUND PROPERTY
07-05-14	0350	1505 University Ave	DIP
07-05-14	0545	1215 Lee St	PROPERTY
07-05-14	1046	500 Blk Alderman Rd	VANDILISM
07-06-14	0110	1702 University Ave	TRESSPASS
07-06-14	0600	1215 lee St	ASSIST AGENCY
07-07-2014	0943	380 Crispell Drive	PROPERTY DAMAGE
07-07-2014	1315	100 Block Cabell Drive NO PI	ACCIDENT
07-07-2014	1256	1221 Lee Street	MISSING PERSON
07-07-14	1937	480 Whitehead Rd	LARCENY
07-07-14	2023	480 Whitehead Road	LARCENY
07-07-14	2305	1400 Wertland Street	DIP
07-08-2014	1453	1215 Lee Street	ASSIST CITIZEN
07-08-2014	2134	1215 Lee Street	VANDALISM
07-09-2014	0420	14th Street	DISORDERLY CONDUCT
07-09-2014	1245	500 McCormick Rd	PROPERTY DAMAGE
07-09-2014	1345	1321 Lee St	PROPERTY DAMAGE
07-09-2014	1527	1300 Jefferson Park Ave	PROPERTY DAMAGE
07-09-2014	1716	1200 Jefferson Park Ave	SIMPLE ASAULT
07-09-2014	2045	1215 Lee Street	DISORDER
07-09-2014	2130	1335 Jefferson Park Ave	LARCENY
07-09-2014	2225	121 11th St	FOUND PROPERTY
07-10-2014	1052	600 Massie Road	PROPERTY DAMAGE
07-10-2014	1413	11th Street SW	SUSPICIOUS CIRCUMSTANCE
07-10-2014	1558	1215 Lee Street	DRUNK IN PUBLIC
07-11-14	0230	100 Minor Court Lane	DIP/ASSAULT
07-11-14	0324	101 Hospital Drive	TRESPASS
07-11-14	0300	1427 University Ave	DIP
07-11-14	1243	1210 Lee St.	LARCENY
07-11-14	1645	1215 Lee St	LARCENY
07-12-14	0457	1204 West Main Street	DIP/LIQUOR LAW VIOLATION
07-12-14	0530	160 McCormick Road	DIP/LIQUOR LAW VIOLATION
07-12-14	0533	700 Block Madison Ave	ASSIST AGENCY
07-12-14	1100	161 McCormick Road	LARCENY FROM BUILDING
07-12-14	2036	1215 Lee Street	SEXUAL ASSAULT
07-13-14	0455	450 Treehouse Drive	ASSIST CITIZEN
07-13-14	0430	300 Block McCormick Rd	DIP
07-13-14	0412	1400 University Avenue	FOUND PROPERTY
07-14-14	0604	West Lawn Dorm	BURGLARY
07-14-14	1053	1335 Lee St	LARCENY
07-14-14	2315	450 Whitehead Road	LARCENY
07-16-14	1000	532 Floyd Drive	ILLEGAL TRASH DUMPING
07-16-14	1510	1215 Lee Street	LOST PROPERTY
07-16-14	1812	21 Hospital Drive	LARCENY
07-17-14	1400	450 Whitehead Road	MEDICAL ASSIST
07-18-14	0010	1215 Lee Street	ASSIST AGENCY
07-18-14	1300	108 Cresap Road	PORNOGRAPHY
07-18-14	2030	McCormick Road & North Newcomb Road	DRUNK IN PUBLIC
07-19-14	0545	McCormick and University Ave	DUI
07-19-14	1020	100 Darden Blvd	LOST PROPERTY
07-19-14	2300	1105 West Main st	NARCOTICS VIOLATION
07-20-14	1500	Lee St Parking Garage	HIT & RUN
07-20-14	1550	474 Faulkner Way	ILLEGAL TRASH DUMPING
07-20-14	2340	1924 Arlington Blvd	NARCOTICS VIOLATION
07-21-14	0408	1215 Lee Street	SIMPLE ASSAULT
07-21-14	1851	480 Whitehead Road	LARCENY
07-22-14	0945	1105 West Main St	PROPERTY DAMAGE
07-22-14	1030	480 Whitehead Road	VEHICLE ACCIDENT
07-22-14	1555	141 Cabell Drive	PROPERTY DAMAGE
07-22-14	2100	1335 Lee Street	LARCENY
07-22-14	1726	1215 Lee Street	LARCENY
07-23-14	0515	351 McCormick Rd	TRESPASSING
07-23-14	1215	160 McCormick Rd	FOUND PROPERTY
07-23-14	1830	160 McCormick Road	DIP
07-23-14	1840	160 McCormick Road	LARCENY
07-24-14	1151	JPA & Lee Street	ASSIST AGENCY
07-24-14	1215	1115 Wertland Street	ASSIST AGENCY
07-24-14	1420	345 Crispell Dr	LOST PROPERTY
07-24-14	1829	1955 Ivy Road	HIT & RUN
07-24-14	2120	1215 Lee Street	LOST PROPERTY
07-24-14	2055	Chemistry Drive	ASSIST CITIZEN
07-25-14	0500	1540 Jefferson Park Ave	DIP
07-25-14	1226	1215 Lee Street	ASSIST AGENCY
07-25-14	0000	1215 Lee Street	PROPERTY FOUND
07-25-14	2153	395 Mccormick Road	PROPERTY DAMAGE
07-27-14	1505	409 McCormick Road	LOST PROPERTY
07-28-14	0355	400 Block Copley Road	FALSE ID
07-28-14	1702	121 11th St SW NO PI	HIT & RUN
07-28-14	1635	671 McCormick Road	LOST PROPERTY
07-29-14	0340	900 W Main St	ASSIST CITIZEN
07-29-14	0400	100 Block Hospital Drive	DIP
07-30-14	0430	1310 Wertland Street	DIP
07-30-14	1028	1215 Lee Street	FIRE ALARM
07-30-14	0916	1215 Lee Street	DRUG VIOLATION
07-31-14	0837	173 Culbreth Rd	SUSPICIOUS CIRCUMSTANCE
07-31-14	1045	Lane Road	TRAFFIC ACCIDENT
07-31-14	1700	295 Massie Road	DAMAGED PROPERTY
07-31-14	2252	1215 Lee Street	SUSPICIOUS CIRCUMSTANCE
08-01-14	1200	Rotunda Drive	PROPERTY DAMAGE
08-02-14	2058	#2 Dawson’s Row	BREAKING & ENTERING
08-05-14	1210	1015 Massie Road	PROPERTY DAMAGE
08-05-14	1903	1560 University Ave.	LOST PROPERTY
08-05-14	1800	1215 Lee Street	SIMPLE ASSAULT
08-06-14	1300	575 Alderman Road	PROPERTY DAMAGE
08-06-14	1410	400 Emmet Street	HIT/RUN
08-06-14	1930	1340 Jefferson Park Avenue	LARCENY
08-07-14	1321	2150 Barracks Road	TRESPASS
08-07-14	1428	1015 Massie Road	FOUND PROPERTY
08-07-14	1711	480 Whitehead Road	PROPERTY LOST
08-07-14	2300	1000 Block Rugby Road	DRIVE SUSPENDED
08-08-14	0438	1215 Lee St	DIP
08-08-14	0705	149 Newcomb Road	SUSPICIOUS CIRCUMSTANCES
08-08-14	1048	395 McCormick Road	BREAKING & ENTERING
08-08-14	1345	530 McCormick Rd	PROPERTY DAMAGE
08-08-14	1530	1101 Millmont Street	SUSPICIOUS CIRCUMSTANCES
08-08-14	1900	290 Massie Road	LARCENY
08-08-14	2140	1215 Lee St	SAFE KEEPING
08-09-14	2000	1814 Stadium Rd	SUSPICIOUS CIRCUMSTANCE
08-10-14	0540	2100 Block Barracks Road	DUI
08-10-14	2339	1215 Lee Street	TRESPASS
08-11-14	1712	165 Rugby Road	SUSPICIOUS CIRCUMSTANCES
08-11-14	1930	450 Whitehead Road	SIMPLE ASSAULT
08/12/14	1716	291 McCormick Road	FIRES
08/13/14	1255	1215 Lee Street	SIMPLE ASSAULT
08/13/14	1635	1210 Lee Street	LARCENY
08/13/14	2200	510 Massie Road	LARCENY
08/13/14	2208	21 Hospital Drive	FOUND PROPERTY
08-14-14	0953	1222 JPA	ASSIST AGENCY
08-14-14	1200	1117 11th Street SW	ASSIST CITIZEN
08-14-14	1318	1215 Lee Street	PROPERTY FOUND
08-14-14	1653	101 Hospital Drive	ASSIST
08-15-14	1441	1215 Lee St	SUSPICIOUS CIRCUMSTANCES
08-15-14	1300	1340 Jefferson Park Avenue	LARCENY
08-15-14	1528	1340 Jefferson Park Avenue	PROPERTY FOUND
08-15-14	1316	1210 Lee St	PROPERTY DAMAGE
08-16-14	0410	100 block Hospital Drive	TRESPASS
08-17-14	0235	1327 West Main Street	DISORDERLY CONDUCT
08-17-14	1522	1215 Lee Street	PROPERTY FOUND
08-17-14	1900	290 Massie Road	LARCENY ALL OTHER
08-18-14	1037	1340 Jefferson Park Avenue	BREAKING & ENTERING
08-18-14	1310	1215 Lee St	ANNOYING PHONE CALLS
08-18-14	2225	1215 Lee St	ASSIST AGENCY
08-19-14	0700	435 Tree House Drive NO PI	ACCIDENT
08-19-14	1456	1210 Lee Street NO PI	ACCIDENT
08-20-14	0101	Whitehead Road PI	ACCIDENT
08-20-14	1358	309 Lane Road	ASSAULT
08-20-14	1917	795 Alderman Road	LARCENY
08-21-14	0550	101 Hospital Drive	TRESPASS
08-21-14	0400	1400 University Ave	DRUNK IN PUBLIC
08-21-14	0610	Hotel D, East Range	TRESPASS
08-21-14	0537	University Ave	TRESPASS
08-21-14	1434	580 Massie Rd NO PI	ACCIDENT
08-21-14	1520	1215 Lee Street	ASSIST CITIZEN
08-21-14	1900	10 East Lawn	LARCENY
08-22-14	0330	1505 University Ave	DIP
08-22-14	0200	Chancellor/ Madison Ave	DIP
08-22-14	1315	1001 North Emmet St	SUSPICIOUS CIRCUMSTANCE
08-22-14	1325	1321 JPA	PROPERTY DAMAGE
08-22-14	1405	McCormick Road	TRAFFIC ACCIDENT
08-22-14	1553	85 Engineer Way	TRAFFIC ACCIDENT
08-22-14	1921	1215 Lee Street	PROPERTY DAMAGE
08-22-14	2113	485 McCormick Road	FOUND PROPERTY
08-23-14	0400	Hospital Dr / University Ave	FOUND PROPERTY
08-23-14	0430	1800 BKL University Ave	DUI
08-23-14	0917	381 McCormick	PROPERTY DAMAGE
08-23-14	1615	300 McCormick	MEDICAL ASSIT
08-23-14	1536	496 Floyd Dr 384 #325B	FOUND PROPERTY
08-23-14	23:59	Stadium & Whitehead	POSSESSION MARIJUANA
08-24-14	0114	1250 Wertland Street	MEDICAL ASSIST
08-24-14	0300	1200 Wertland Street	ASSIST AGENCY
08-24-14	0230	478 Floyd Drive	ASSIST CITIZEN MEDICAL
08-24-14	0322	774 Alderman Road	DIP
08-24-14	0300	774 Alderman Road	ASSIST MEDICAL
08-24-14	0400	42 East Lawn	ASSIST CITIZEN
08-24-14	1215	575 Alderman Road	PROPERTY DAMAGE
08-24-14	1420	1215 Lee Street	LARCENY
08-25-14	1610	468 Lambeth Common	LARCENY
08-25-14	2000	15 West Lawn	LARCENY
08-25-14	1828	410 Seymour Rd	ASSIST AGENCY
08-25-14	2300	480 Whitehead Rd	LARCENY
08-26-14	0118	105 Emmet House	ASSIST CITIZEN MEDICAL
08-26-14	0140	25 Hancock Drive	ASSIST CITIZEN MEDICAL
08-26-14	0420	1955 Ivy Road	ASSIST CITIZEN MEDICAL
08-26-14	0923	McCormick Road NO PI	HIT & RUN
08-26-14	1025	141 Cabell Drive	LOST PROPERTY
08-26-14	1211	Massie Road NO PI	ACCIDENT
08-26-14	1308	160 McCormick Road	LARCENY
08-26-14	1406	1380 Jefferson Park Avenue	LARCENY FROM BUILDING
08-26-14	1447	508 Floyd Drive	LOST PROPERTY
08-26-14	1738	McCormick Road NO PI	ACCIDENT
08-26-14	2235	450 Treehouse Drive	LOST PROPERTY
08-27-14	0010	Dunnington House	LOST PROPERTY
08-27-14	0655	145 McCormick Road	PROPERTY
08-27-14	1500	300 Block Floyd Drive	TRAFFIC ACCIDENT
08-27-14	1430	1210 Lee Street	PROPERTY DAMAGE
08-27-14	2200	1340 Jefferson Park Avenue	BREAKING & ENTERING
08-27-14	2000	McCormick Road/Cabell Drive	TRAFFIC ACCIDENT
08-27-14	2044	1215 Lee Street	LARCENY
08-28-14	0555	1800 University Ave	ASSIST CITIZEN
08-28-14	1830	200 Block McCormick Rd	ASSIST CITIZEN MEDICAL
08-28-14	2019	1215 Lee Street	ASSIST AGENCY
08-29-14	0102	100 Minor Court Lane	ASSIST CITIZEN MEDICAL
08-29-14	0400	794 Alderman Road	ASSIST CITIZEN MEDICAL
08-29-14	0224	1300 West Main Street	DIP
08-29-14	0730	1215 Lee Street	SUSPICIOUS CIRCUMSTANCE
08-29-14	1731	450 Whitehead Road	PROPERTY
08-29-14	1731	13 West Range	SUSPICIOUS CIRCUMSTANCE
08-29-14	1941	506 Shannon Dorm	PROPERTY
08-29-14	2241	1215 Lee Street	FOUND PROPERTY
08-30-14	0621	35 Hancock Dr	ASIST CITIZEN MEDICAL
08-30-14	2330	Whitehead Rd @ Stadium Rd	OBSTRUCT JUSTICE
08-30-14	1454	Stadium Rd 1800 Blk	VEHICLE CRASH
08-30-14	2100	1215 Lee Street	THREATENING PHONE CALLS
08-31-14	0244	307 Lefevre House	ASSIST CITIZEN MEDICAL
08-31-14	0450	300 McCormick	DIP
08-31-14	0530	430 Tree House Dr	DIP
08-31-14	1018	530 McCormick Road	SUSPICIOUS CIRCUMSTANCE
08-31-14	1800	235 McCormick Road	LARCENY
08-31-14	1745	583 Brandon Ave #106	ASSIST CITIZEN MEDICAL
09-01-14	1102	479 Copeley Road	LARCENY
09-01-14	1830	525 McCormick Road	COUNTERFEITING
09-01-14	2352	450 Tree House	NARCOTICS VIOLATION
09-02-14	1730	290 Massie Road	LOST PROPERTY
09-02-14	2100	180 McCormick Rd	LOST PROPERTY
09-02-14	1827	485 McCormick Rd	LOST PROPERTY
09-03-14	0813	104 14th Street NW	DIP
09-03-14	1300	1215 Lee Street	COUNTERFEITING/FORGERY
09-03-14	1202	197 Block McCormick Road	LARCENY FROM BUILDING
09-04-14	0400	295 Massie Road	DUI
09-04-14	0845	1210 Lee Street NO PI	ACCIDENT
09-04-14	1050	1827 University Avenue	FOUND PROPERTY
09-04-14	1139	1221 Lee Street	ASSIST CITIZEN
09-04-14	1530	351 McCormick Road	PROPERTY DAMAGE
09-04-14	1830	560 Buckler Drive	LARCENY
09-04-14	1900	1215 Lee Street	LARCENY
09-04-14	2100	524 Buckler Drive	LARCENY
09-04-14	2010	450 Whitehead Road	LARCENY
0905-14	0340	1100 block W. Main Street	ASSIST AGENCY
09-05-14	0015	1407 University Ave	MEDICAL ASSIST
09-05-14	0058	170 Culbreth Road	ASSIST CITIZEN
09-05-14	0103	1800 Bloom Carr’s Hill Road	ASSIST CITIZEN
09-05-14	0400	Ruppel @ JPA	DUI
09-05-14	0232	400 Brandon Ave	PROPERTY FOUND
09-04-14	0810	1335 Lee Street	PROPERTY LOST
09-05-14	1600	528 Floyd Drive	LARCENY
09-05-14	1515	200 North Emmet	ROAD RAGE
09-05-14	1430	1210 Lee Street	PROPERTY DAMAGE
09-05-14	1615	1215 Lee Street	ASSIST AGENCY
09-05-14	2000	15 Hancock Drive	LARCENY
09-05-14	2231	1215 Lee Street	DIP
09-06-14	0005	1215 Lee Street	LARCENY
09-06-14	0500	10 Bonnycastle Drive	ASSIST CITIZEN
09-06-14	0430	University Avenue & Newcomb Road	ASSIST CITIZEN
09-06-14	0445	203 Sprigg Lane	ASSIST CITIZEN
09-06-14	0950	525 McCormick Road	LARCENY
09-06-14	2230	1210 Lee Street	HIT & RUN
09-06-14	1349	McCormick Road	LOST PROPERTY
09-06-14	1530	525 McCormick Road	SUSPICIOUS CIRCUMSTANCES
09-06-14	1701	1815 Stadium Road	LARCENY
09-06-14	1930	1215 Lee Street	ASSIST AGENCY
09-06-14	2301	2304 Ivy Road	ASSIST AGENCY
09-07-14	0630	100 Darden Blvd	DIP
09-08-14	0240	Tucker House	ASSIST CITIZEN
09-08-14	1220	1001 Emmet St. N	SUSPICIOUS CIRCUMSTANCE
09-08-04	1330	2304 Ivy Road	PORNOGRAPHY
09-08-14	1430	800 Alderman Rd.	PROPERTY DAMAGE
09-08-14	2317	1215 Lee Street	ASSIST CITIZEN
09-09-14	1009	1335 Lee Street	LARCENY
09-09-14	1154	North Newcomb Rd	ASSIST CITZEN MEDICAL
09-09-14	1325	1415 Jefferson Park Avenue	LARCENY
09-09-14	1430	170 Culbreth Road	LARCENY
09-09-14	1800	450 Whitehead Road	LARCENY
09-09-14	1818	525 McCormick Rd	ASSIST AGENCY
09-09-14	2128	1222 Lee Street	FOUND PROPERTY
09-09-14	2300	409 McCormick Rd	LOST PROPERTY
09-10-14	0005	15 Hancock Dr	NARCOTICS VIOLATION
09-10-14	0426	450 Whitehead Rd	LARCENY
09-09-14	1009	1335 Lee Street	LARCENY
09-09-14	1154	North Newcomb Rd	ASSIST CITZEN MEDICAL
09-09-14	1325	1415 Jefferson Park Avenue	LARCENY
09-09-14	1430	170 Culbreth Road	LARCENY
09-09-14	1800	450 Whitehead Road	LARCENY
09-09-14	1818	525 McCormick Rd	ASSIST AGENCY
09-09-14	2128	1222 Lee Street	FOUND PROPERTY
09-09-14	2300	409 McCormick Rd	LOST PROPERTY
09-10-14	0005	15 Hancock Dr	NARCOTICS VIOLATION
09-10-14	0426	450 Whitehead Rd	LARCENY
09-10-14	0430	1521 University Ave	ASSIST CITZEN MEDICAL
09-10-14	0510	JPA @ Lee Street	DIP
09-10-14	1300	1215 Lee St	SAFEKEEPING
09-10-14	1245	215 Hereford Drive	LARCENY
